development_id,development_anchor_hud_id,hud_id,episode_number,project,proj_add,proj_cty,proj_st,state_id,yr_pis,yr_alloc,n_unitsr,li_unitr,final_decision,final_reason_code,member_action,adjudicated_development_id,adjudicated_development_anchor_hud_id
DEV_NCA19920375,NCA19920375,NCA19929066,2,MCLOUIS CLAYTON  RENTAL UNIT,236 GORDON STREET,HIGH POINT,NC,9000862,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920375,NCA19920375
DEV_NCA19920385,NCA19920385,NCA19920385,1,MORGAN PLACE APTS,217 MORGAN PL,HIGH POINT,NC,748,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920385,NCA19920385
DEV_NCA19920385,NCA19920385,NCA19929067,2,MORGAN PLACE APTS,217 MORGAN PLACE,HIGH POINT,NC,9001504,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920385,NCA19920385
DEV_NCA19920395,NCA19920395,NCA19920395,1,NEALTOWN ROAD,1210 NEALTOWN RD,GREENSBORO,NC,876,1992,1992,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920395,NCA19920395
DEV_NCA19920395,NCA19920395,NCA19920400,2,NEALTOWN ROAD,1214 NEALTOWN RD,GREENSBORO,NC,873,1992,1992,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920395,NCA19920395
DEV_NCA19920395,NCA19920395,NCA19920405,3,NEALTOWN ROAD,1216 NEALTOWN RD,GREENSBORO,NC,874,1992,1992,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920395,NCA19920395
DEV_NCA19920395,NCA19920395,NCA19929069,4,NEALTOWN ROAD,1210 NEALTOWN ROAD,GREENSBORO,NC,9000859,1992,1992,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920395,NCA19920395
DEV_NCA19920395,NCA19920395,NCA19929070,5,NEALTOWN ROAD,1214 NEALTOWN ROAD,GREENSBORO,NC,9001626,1992,1992,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920395,NCA19920395
DEV_NCA19920395,NCA19920395,NCA19929071,6,NEALTOWN ROAD,1216 NEALTOWN ROAD,GREENSBORO,NC,9001623,1992,1992,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920395,NCA19920395
DEV_NCA19920460,NCA19920460,NCA19920460,1,SPRINGFIELD SUBDIVISION,1700 AUGUSTA CIR,WILSON,NC,9000721,1992,1992,3,3,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_NCA19920460,NCA19920460
DEV_NCA19920460,NCA19920460,NCA19920465,2,SPRINGFIELD SUBDIVISION,1702 AUGUSTA CIR,WILSON,NC,9000748,1992,1992,4,4,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_NCA19920460,NCA19920460
DEV_NCA19920475,NCA19920475,NCA19920475,1,STEVENS APTS II,504 FRANKLIN BLVD,GREENSBORO,NC,796,1992,1992,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920475,NCA19920475
DEV_NCA19920475,NCA19920475,NCA19929095,2,STEVENS APTS II,504 FRANKLIN RD,GREENSBORO,NC,9001482,1992,1992,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920475,NCA19920475
DEV_NCA19920545,NCA19920545,NCA19920545,1,WOODFIELD SUBDIVISION,1808 EAST TRAIL DRIVE,WILSON,NC,9000745,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920545,NCA19920545
DEV_NCA19920545,NCA19920545,NCA19920550,2,WOODFIELD SUBDIVISION,1809 E TRAIL DR SE,WILSON,NC,649,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920545,NCA19920545
DEV_NCA19920545,NCA19920545,NCA19920555,3,WOODFIELD SUBDIVISION,1810 EAST TRAIL DRIVE,WILSON,NC,9000744,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920545,NCA19920545
DEV_NCA19920545,NCA19920545,NCA19920560,4,WOODFIELD SUBDIVISION,1811 EAST TRAIL DRIVE,WILSON,NC,9001511,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920545,NCA19920545
DEV_NCA19920545,NCA19920545,NCA19920565,5,WOODFIELD SUBDIVISION,1812 E TRAIL DR SE,WILSON,NC,644,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920545,NCA19920545
DEV_NCA19920545,NCA19920545,NCA19920570,6,WOODFIELD SUBDIVISION,1813 E TRAIL DR SE,WILSON,NC,647,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920545,NCA19920545
DEV_NCA19920545,NCA19920545,NCA19920575,7,WOODFIELD SUBDIVISION,1814 E TRAIL DR SE,WILSON,NC,641,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920545,NCA19920545
DEV_NCA19920545,NCA19920545,NCA19920580,8,WOODFIELD SUBDIVISION,1816 E TRAIL DR SE,WILSON,NC,645,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920545,NCA19920545
DEV_NCA19920545,NCA19920545,NCA19920585,9,WOODFIELD SUBDIVISION,1818 E TRAIL DR SE,WILSON,NC,646,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920545,NCA19920545
DEV_NCA19920545,NCA19920545,NCA19929114,10,WOODFIELD SUBDIVISION,1809 EAST TRAIL DRIVE,WILSON,NC,9001510,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920545,NCA19920545
DEV_NCA19920545,NCA19920545,NCA19929116,11,WOODFIELD SUBDIVISION,1813 EAST TRAIL DRIVE,WILSON,NC,9001512,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920545,NCA19920545
DEV_NCA19920545,NCA19920545,NCA19929117,12,WOODFIELD SUBDIVISION,1814 EAST TRAIL DRIVE,WILSON,NC,9001514,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920545,NCA19920545
DEV_NCA19920545,NCA19920545,NCA19929118,13,WOODFIELD SUBDIVISION,1816 EAST TRAIL DRIVE,WILSON,NC,9001515,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920545,NCA19920545
DEV_NCA19920545,NCA19920545,NCA19929119,14,WOODFIELD SUBDIVISION,1818 EAST TRAIL DRIVE,WILSON,NC,9001516,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920545,NCA19920545
DEV_NCA19920545,NCA19920545,NCA19929120,15,WOODFIELD SUBDIVISION,1812 EAST TRAIL DRIVE,WILSON,NC,9001518,1992,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920545,NCA19920545
DEV_NCA19920545,NCA19920545,NCA19920595,16,WOODFIELD SUBDIVISION,1803 PETALCREST CIR SE,WILSON,NC,807,1992,1992,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920545,NCA19920545
DEV_NCA19920545,NCA19920545,NCA19920600,17,WOODFIELD SUBDIVISION,1804 PETALCREST CIRCLE,WILSON,NC,9002157,1992,1992,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920545,NCA19920545
DEV_NCA19920545,NCA19920545,NCA19920605,18,WOODFIELD SUBDIVISION,1805 PETALCREST CIR SE,WILSON,NC,806,1992,1992,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920545,NCA19920545
DEV_NCA19920545,NCA19920545,NCA19920610,19,WOODFIELD SUBDIVISION,1806 PETALCREST CIR,WILSON,NC,9000747,1992,1992,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920545,NCA19920545
DEV_NCA19920545,NCA19920545,NCA19920615,20,WOODFIELD SUBDIVISION,1807 PETALCREST CIR SE,WILSON,NC,805,1992,1992,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920545,NCA19920545
DEV_NCA19920545,NCA19920545,NCA19920620,21,WOODFIELD SUBDIVISION,1809 PETALCREST CIR,WILSON,NC,9000735,1992,1992,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920545,NCA19920545
DEV_NCA19920545,NCA19920545,NCA19920625,22,WOODFIELD SUBDIVISION,1815 E TRAIL DR SE,WILSON,NC,800,1992,1992,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920545,NCA19920545
DEV_NCA19920545,NCA19920545,NCA19920630,23,WOODFIELD SUBDIVISION,1802 PETALCREST CIR SE,WILSON,NC,799,1992,1992,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920545,NCA19920545
DEV_NCA19920545,NCA19920545,NCA19929108,24,WOODFIELD SUBDIVISION,1822 EAST TRAIL DR,WILSON,NC,9000739,1992,1992,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920545,NCA19920545
DEV_NCA19920545,NCA19920545,NCA19929109,25,WOODFIELD SUBDIVISION,1805 PETALCREST CIR,WILSON,NC,9000740,1992,1992,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920545,NCA19920545
DEV_NCA19920545,NCA19920545,NCA19929113,26,WOODFIELD SUBDIVISION,1802 PETALCREST CIR,WILSON,NC,9001462,1992,1992,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920545,NCA19920545
DEV_NCA19920545,NCA19920545,NCA19929121,27,WOODFIELD SUBDIVISION,1807 PETALCREST CIR,WILSON,NC,9000738,1992,1992,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920545,NCA19920545
DEV_NCA19920545,NCA19920545,NCA19929122,28,WOODFIELD SUBDIVISION,1815 EAST TRAIL DR,WILSON,NC,9000736,1992,1992,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920545,NCA19920545
DEV_NCA19920545,NCA19920545,NCA19929124,29,WOODFIELD SUBDIVISION,1803 PETALCREST CIR,WILSON,NC,9000734,1992,1992,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920545,NCA19920545
DEV_NCA19920545,NCA19920545,NCA19950015,30,WOODFIELD SUBDIVISION,1838 E TRAIL DR SE,WILSON,NC,9000755,1995,1993,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19920545,NCA19920545
DEV_NCA19930140,NCA19930140,NCA19930140,1,BERN STREET HOUSING,706 BERN ST,NEW BERN,NC,941,1993,1993,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19930140,NCA19930140
DEV_NCA19930140,NCA19930140,NCA19939020,2,BERN STREET HOUSING,706 BERN STREET,NEW BERN,NC,9001607,1993,1993,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19930140,NCA19930140
DEV_NCA19930205,NCA19930205,NCA19930205,1,HARLYN HOUSE APTS,705 S MOUNTAIN ST,CHERRYVILLE,NC,870,1993,1992,4,4,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19930205,NCA19930205
DEV_NCA19930205,NCA19930205,NCA19939029,2,HARLYN HOUSE APTS,705 SOUTH MOUNTAIN STREET,CHERRYVILLE,NC,9001331,1993,1992,4,4,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19930205,NCA19930205
DEV_NCA19930265,NCA19930265,NCA19930265,1,PARK GLEN,813 DALEWOOD DR,RALEIGH,NC,9002030,1993,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19930265,NCA19930265
DEV_NCA19930265,NCA19930265,NCA19930270,2,PARK GLEN,815 DALEWOOD DR,RALEIGH,NC,9000959,1993,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19930265,NCA19930265
DEV_NCA19930265,NCA19930265,NCA19930275,3,PARK GLEN,817 DALEWOOD DR,RALEIGH,NC,766,1993,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19930265,NCA19930265
DEV_NCA19930265,NCA19930265,NCA19930280,4,PARK GLEN,819 DALEWOOD DR,RALEIGH,NC,767,1993,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19930265,NCA19930265
DEV_NCA19930265,NCA19930265,NCA19930285,5,PARK GLEN,821 DALEWOOD DR,RALEIGH,NC,768,1993,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19930265,NCA19930265
DEV_NCA19930265,NCA19930265,NCA19930290,6,PARK GLEN,825 DALEWOOD DR,RALEIGH,NC,769,1993,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19930265,NCA19930265
DEV_NCA19930265,NCA19930265,NCA19930295,7,PARK GLEN,827 DALEWOOD DR,RALEIGH,NC,770,1993,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19930265,NCA19930265
DEV_NCA19930265,NCA19930265,NCA19930300,8,PARK GLEN,829 DALEWOOD DR,RALEIGH,NC,771,1993,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19930265,NCA19930265
DEV_NCA19930265,NCA19930265,NCA19930305,9,PARK GLEN,831 DALEWOOD DR,RALEIGH,NC,772,1993,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19930265,NCA19930265
DEV_NCA19930265,NCA19930265,NCA19930310,10,PARK GLEN,833 DALEWOOD DR,RALEIGH,NC,773,1993,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19930265,NCA19930265
DEV_NCA19930265,NCA19930265,NCA19939056,11,PARK GLEN,831 DALEWOOD DR,RALEIGH,NC,9002035,1993,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19930265,NCA19930265
DEV_NCA19930265,NCA19930265,NCA19939057,12,PARK GLEN,833 DALEWOOD DR,RALEIGH,NC,9002036,1993,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19930265,NCA19930265
DEV_NCA19930265,NCA19930265,NCA19939058,13,PARK GLEN,819 DALEWOOD DR,RALEIGH,NC,9002031,1993,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19930265,NCA19930265
DEV_NCA19930265,NCA19930265,NCA19939060,14,PARK GLEN,817 DALEWOOD DR,RALEIGH,NC,9001995,1993,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19930265,NCA19930265
DEV_NCA19930265,NCA19930265,NCA19939062,15,PARK GLEN,825 DALEWOOD DR,RALEIGH,NC,9002032,1993,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19930265,NCA19930265
DEV_NCA19930265,NCA19930265,NCA19939063,16,PARK GLEN,827 DALEWOOD DR,RALEIGH,NC,9002033,1993,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19930265,NCA19930265
DEV_NCA19930265,NCA19930265,NCA19939064,17,PARK GLEN,829 DALEWOOD DR,RALEIGH,NC,9002034,1993,1991,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19930265,NCA19930265
DEV_NCA19930380,NCA19930380,NCA19930380,1,TRAILWOOD APTS,1718 PALMER ST,DURHAM,NC,707,1993,1991,44,44,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19930380,NCA19930380
DEV_NCA19930380,NCA19930380,NCA19939075,2,TRAILWOOD APTS,1718 0 PALMER STREET,DURHAM,NC,9000764,1993,1991,44,44,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19930380,NCA19930380
DEV_NCA19940030,NCA19940030,NCA19940030,1,1006 PARKTHROUGH ST,1006 PARKTHROUGH ST,CARY,NC,880,1994,1992,1,1,accept,duplicate_hud_records,retain_provisional_group,DEV_NCA19940030,NCA19940030
DEV_NCA19940030,NCA19940030,NCA19949004,2,1006 PARKTHROUGH ST,1006 PARKTHROUGH ST,CARY,NC,9001933,1994,1992,1,1,accept,duplicate_hud_records,retain_provisional_group,DEV_NCA19940030,NCA19940030
DEV_NCA19940110,NCA19940110,NCA19940110,1,103-106 HORSE CREEK ROAD,103 HORSECREEK RD,WARRENTON,NC,1071,1994,1994,4,4,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19940110,NCA19940110
DEV_NCA19940110,NCA19940110,NCA19949017,2,103-106 HORSE CREEK ROAD,103 106 HORSE CREEK ROAD,WARRENTON,NC,9001869,1994,1994,4,4,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19940110,NCA19940110
DEV_NCA19940355,NCA19940355,NCA19940355,1,HARNETT MANOR,RR 6 BOX 1,LILLINGTON,NC,965,1994,1993,2,2,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19940355,NCA19940355
DEV_NCA19940355,NCA19940355,NCA19949063,2,HARNETT MANOR,ROUTE 6 BOX 421 APTS 1 2,LILLINGTON,NC,9001858,1994,1993,2,2,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19940355,NCA19940355
DEV_NCA19940430,NCA19940430,NCA19940430,1,MAPLE STREET APTS,230 MAPLE DR,OXFORD,NC,NCA1994430,1994,1993,2,2,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19940430,NCA19940430
DEV_NCA19940430,NCA19940430,NCA19949074,2,MAPLE STREET  APTS,230 232 MAPLE STREET,OXFORD,NC,9001863,1994,1993,2,2,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19940430,NCA19940430
DEV_NCA19940550,NCA19940550,NCA19940550,1,WEST PARK ST APTS,218 W PARK ST,CARY,NC,1015,1994,1993,2,2,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19940550,NCA19940550
DEV_NCA19940550,NCA19940550,NCA19949110,2,WEST PARK ST. APTS,218 220 W PARK ST,CARY,NC,9002112,1994,1993,2,2,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19940550,NCA19940550
DEV_NCA19950130,NCA19950130,NCA19950130,1,2926 FAVERSHAM PL,2926 FAVERSHAM PL,RALEIGH,NC,1053,1995,1994,1,1,accept,duplicate_hud_records,retain_provisional_group,DEV_NCA19950130,NCA19950130
DEV_NCA19950130,NCA19950130,NCA19959025,2,2926 FAVERSHAM PL,2926 FAVERSHAM PL,RALEIGH,NC,9002045,1995,1994,1,1,accept,duplicate_hud_records,retain_provisional_group,DEV_NCA19950130,NCA19950130
DEV_NCA19950275,NCA19950275,NCA19950275,1,CLARK STREET DUPLEX,322 N CLARK ST,HENDERSON,NC,1239,1995,1995,2,2,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19950275,NCA19950275
DEV_NCA19950275,NCA19950275,NCA19959052,2,CLARK STREET DUPLEX,322 A B CLARK STREET,HENDERSON,NC,9001896,1995,1995,2,2,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19950275,NCA19950275
DEV_NCA19950285,NCA19950285,NCA19950285,1,CLEMENT AVE APTS A,124 CLEMENT AVE,OXFORD,NC,1283,1995,1995,2,2,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19950285,NCA19950285
DEV_NCA19950285,NCA19950285,NCA19959054,2,CLEMENT AVE APTS A,124 126 CLEMENT AVE,OXFORD,NC,9001884,1995,1995,2,2,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19950285,NCA19950285
DEV_NCA19950290,NCA19950290,NCA19950290,1,CLEMENT AVE APTS B,200 CLEMENT AVE,OXFORD,NC,1282,1995,1995,2,2,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19950290,NCA19950290
DEV_NCA19950290,NCA19950290,NCA19959055,2,CLEMENT AVE APTS B,200 202 CLEMENT AVE,OXFORD,NC,9001883,1995,1995,2,2,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19950290,NCA19950290
DEV_NCA19950300,NCA19950300,NCA19950300,1,DENT LANE B,104 DENT LN,LOUISBURG,NC,1250,1995,1995,2,2,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19950300,NCA19950300
DEV_NCA19950300,NCA19950300,NCA19959057,2,DENT LANE B,104 106 DENT LANE,LOUISBURG,NC,9001880,1995,1995,2,2,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19950300,NCA19950300
DEV_NCA19950305,NCA19950305,NCA19950305,1,DENT LANE C,108 DENT LN,LOUISBURG,NC,1251,1995,1995,2,2,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19950305,NCA19950305
DEV_NCA19950305,NCA19950305,NCA19959058,2,DENT LANE C,108 110 DENT LANE,LOUISBURG,NC,9001881,1995,1995,2,2,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19950305,NCA19950305
DEV_NCA19950345,NCA19950345,NCA19950345,1,HOLLY COURT APTS,100 HOLLY CT,HENDERSON,NC,956,1995,1993,12,12,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19950345,NCA19950345
DEV_NCA19950345,NCA19950345,NCA19959066,2,HOLLY COURT APTS,100 111 HOLLY COURT,HENDERSON,NC,9001857,1995,1993,12,12,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19950345,NCA19950345
DEV_NCA19950350,NCA19950350,NCA19950350,1,HORSE CREEK HOUSES C,107 HORSECREEK RD,WARRENTON,NC,1105,1995,1994,4,4,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19950350,NCA19950350
DEV_NCA19950350,NCA19950350,NCA19959067,2,HORSE CREEK HOUSES C,107 HORSE CREEK RD,WARRENTON,NC,9001870,1995,1994,4,4,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19950350,NCA19950350
DEV_NCA19950355,NCA19950355,NCA19950355,1,HORSE CREEK HOUSING D,108 HORSECREEK RD,WARRENTON,NC,1241,1995,1995,4,4,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19950355,NCA19950355
DEV_NCA19950355,NCA19950355,NCA19959068,2,HORSE CREEK HOUSING D,108 111 HORSE CREEK ROAD,WARRENTON,NC,9001878,1995,1995,4,4,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19950355,NCA19950355
DEV_NCA19950360,NCA19950360,NCA19950360,1,HORSE CREEK HOUSING E,203 MILL CREEK RD,WARRENTON,NC,1289,1995,1995,2,2,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19950360,NCA19950360
DEV_NCA19950360,NCA19950360,NCA19959069,2,HORSE CREEK HOUSING E,203 205 MILL CREEK RD,WARRENTON,NC,9001886,1995,1995,2,2,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19950360,NCA19950360
DEV_NCA19950470,NCA19950470,NCA19950470,1,NORTH STREET HOME,118 N ST,HENDERSON,NC,1237,1995,1995,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19950470,NCA19950470
DEV_NCA19950470,NCA19950470,NCA19959083,2,NORTH STREET HOME,118 NORTH STREET,HENDERSON,NC,9001876,1995,1995,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19950470,NCA19950470
DEV_NCA19950500,NCA19950500,NCA19950500,1,PINE STREET DUPLEX,409 PINE ST,OXFORD,NC,1168,1995,1994,2,2,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19950500,NCA19950500
DEV_NCA19950500,NCA19950500,NCA19959099,2,PINE STREET DUPLEX,409 A B PINE STREET,OXFORD,NC,9001872,1995,1994,2,2,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19950500,NCA19950500
DEV_NCA19950580,NCA19950580,NCA19950580,1,SWAIN STREET HOME,240 SWAIN ST,HENDERSON,NC,1201,1995,1994,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19950580,NCA19950580
DEV_NCA19950580,NCA19950580,NCA19959115,2,SWAIN STREET HOME,240 SWAIN STREET,HENDERSON,NC,9001873,1995,1994,1,1,accept,same_named_scattered_site_development,retain_provisional_group,DEV_NCA19950580,NCA19950580
DEV_NCA19950605,NCA19950605,NCA19950605,1,WELLINGTON PLACE APTS,4230 GARRETT RD,DURHAM,NC,1003,1995,1993,283,240,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_NCA19950605,NCA19950605
DEV_NCA19950605,NCA19950605,NCA19959120,2,WELLINGTON PLACE APTS,4230 GARRETT ROAD,DURHAM,NC,9002155,1995,1993,246,240,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_NCA19950605,NCA19950605
DEV_NCA19960305,NCA19960305,NCA19960305,1,BAREFOOT PARK APTS: LOT 24,2136 BAREFOOT PARK LN SW,WILSON,NC,1127,1996,1994,2,2,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19960305,NCA19960305
DEV_NCA19960305,NCA19960305,NCA19969061,2,BAREFOOT PARK APTS LOT 24,2136 AND 2138 BAREFOOT PARK LN,WILSON,NC,9000825,1996,1994,2,2,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NCA19960305,NCA19960305
DEV_NJA0000X002,NJA0000X002,NJA0000X002,1,SPRINGDALE II,1721 SPRINGDALE ROAD,CHERRY HILL TWP.,NJ,NJ-99-99,9999,2018,80,79,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NJA0000X002,NJA0000X002
DEV_NJA0000X002,NJA0000X002,NJA20202164,2,SPRINGDALE II,1721 SPRINGDALE ROAD,CHERRY HILL TWP.,NJ,3336,2020,2018,80,68,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NJA0000X002,NJA0000X002
DEV_NJA19950140,NJA19950140,NJA19950140,1,WINDING RIDGE,WINDING RIDGE CIRCLE,NEPTUNE TWP.,NJ,NJ-400,1995,8888,98,97,accept,same_property_recapitalization,retain_provisional_group,DEV_NJA19950140,NJA19950140
DEV_NJA19950140,NJA19950140,NJA20200048,2,WINDING RIDGE,WINDING RIDGE CIRCLE,NEPTUNE TWP.,NJ,1766,2020,9999,98,97,accept,same_property_recapitalization,retain_provisional_group,DEV_NJA19950140,NJA19950140
DEV_NJA19970090,NJA19970090,NJA19970090,1,ROEBLING VILLAGE INN AFFORDABLE HOUSING,32 RIVERSIDE AVENUE,FLORENCE,NJ,NJ-0447,1997,1995,14,14,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NJA19970090,NJA19970090
DEV_NJA19970090,NJA19970090,NJA19979037,2,ROEBLING VILLAGE INN AFFORDABLE HOUSING,32 RIVERSIDE AVENUE,ROEBLING,NJ,01889,1997,9999,14,14,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NJA19970090,NJA19970090
DEV_NJA20039069,NJA20039069,NJA20039069,1,LINCOLN COMMONS/HADDONFIELD SENIORS #637,325 LINCOLN AVE,HADDONFIELD,NJ,NJ-99-99,2003,9999,48,48,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NJA20039069,NJA20039069
DEV_NJA20039069,NJA20039069,NJA20123078,2,LINCOLN COMMONS - HADDONFIELD SENIORS #637,325 LINCOLN AVE,HADDONFIELD,NJ,999999999999,2012,2013,48,48,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_NJA20039069,NJA20039069
