single_address_question_id,development_id,development_name,first_pis_year,n_units_development,review_cluster_id,development_anchor_hud_id,adjudicated_development_id,adjudicated_development_anchor_hud_id,n_review_cluster_members,member_action,shared_geocoding_query_decision,source_rows_changed
SAQ_0065,DEV_ARA20050100,RIDGE AT SEARCY PHASE I,2005,64,SAC_00123,ARA20050100,DEV_ARA20050100,ARA20050100,1,retain_current_development,not_approved,FALSE
SAQ_0065,DEV_ARA20080065,RIDGE AT SEARCY II,2008,48,SAC_00124,ARA20080065,DEV_ARA20080065,ARA20080065,1,retain_current_development,not_approved,FALSE
SAQ_0066,DEV_ARA20090060,VILLAGE PARK SOUTH II,2009,50,SAC_00125,ARA20090060,DEV_ARA20090060,ARA20090060,1,retain_current_development,not_approved,FALSE
SAQ_0066,DEV_ARA20090799,VILLAGE PARK SOUTH I,2009,50,SAC_00126,ARA20090799,DEV_ARA20090799,ARA20090799,1,retain_current_development,not_approved,FALSE
SAQ_0067,DEV_AZA20160013,MADISON HEIGHTS PHASE I,2016,77,SAC_00127,AZA20160013,DEV_AZA20160013,AZA20160013,1,retain_current_development,not_approved,FALSE
SAQ_0067,DEV_AZA20160014,MADISON HEIGHTS PHASE II,2016,66,SAC_00128,AZA20160014,DEV_AZA20160014,AZA20160014,1,retain_current_development,not_approved,FALSE
SAQ_0068,DEV_AZA20030071,ROSE TERRACE I,2003,60,SAC_00129,AZA20030071,DEV_AZA20030071,AZA20030071,1,retain_current_development,not_approved,FALSE
SAQ_0068,DEV_AZA20030072,ROSE TERRACE II APTS,2003,20,SAC_00130,AZA20030072,DEV_AZA20030072,AZA20030072,1,retain_current_development,not_approved,FALSE
SAQ_0069,DEV_AZA20070055,KATHERINE HEIGHTS TOWNHOMES I,2007,5,SAC_00131,AZA20070055,DEV_AZA20070055,AZA20070055,1,retain_current_development,not_approved,FALSE
SAQ_0069,DEV_AZA20080035,KATHERINE HEIGHTS TOWNHOMES II,2008,2,SAC_00132,AZA20080035,DEV_AZA20080035,AZA20080035,1,retain_current_development,not_approved,FALSE
SAQ_0069,DEV_AZA20100030,KATHERINE HEIGHTS TOWNHOMES III,2010,32,SAC_00133,AZA20100030,DEV_AZA20100030,AZA20100030,1,retain_current_development,not_approved,FALSE
SAQ_0070,DEV_AZA19980031,GOLD RUSH APTS PHASE II,1998,96,SAC_00134,AZA19980031,DEV_AZA19980031,AZA19980031,1,retain_current_development,not_approved,FALSE
SAQ_0070,DEV_AZA19980036,GOLD RUSH APTS PHASE I,1998,52,SAC_00135,AZA19980036,DEV_AZA19980036,AZA19980036,1,retain_current_development,not_approved,FALSE
SAQ_0071,DEV_AZA19960051,MOUNTAINSIDE VILLAGE APTS PHASE 2,1996,30,SAC_00136,AZA19960051,DEV_AZA19960051,AZA19960051,1,retain_current_development,not_approved,FALSE
SAQ_0071,DEV_AZA19960056,MOUNTAINSIDE VILLAGE APTS PHASE I,1996,50,SAC_00137,AZA19960056,DEV_AZA19960056,AZA19960056,1,retain_current_development,not_approved,FALSE
SAQ_0071,DEV_AZA20160005,CEDAR CREST APARTMENTS,2016,81,SAC_00138,AZA20160005,DEV_AZA20160005,AZA20160005,1,retain_current_development,not_approved,FALSE
SAQ_0072,DEV_AZA20009134,OAKWOOD VILLAGE APTS II,2000,72,SAC_00139,AZA20009134,DEV_AZA20009134,AZA20009134,1,retain_current_development,not_approved,FALSE
SAQ_0072,DEV_AZA20100050,OAKWOOD VILLAGE APTS III,2010,56,SAC_00140,AZA20100050,DEV_AZA20100050,AZA20100050,1,retain_current_development,not_approved,FALSE
SAQ_0073,DEV_AZA19940035,HOMESTEAD WEST,1994,32,SAC_00141,AZA19940035,DEV_AZA19940035,AZA19940035,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0073,DEV_AZA20160017,RODEO COURT (FKA HOMESTEAD WEST),2016,32,SAC_00141,AZA20160017,DEV_AZA19940035,AZA19940035,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0074,DEV_AZA20040010,AK-CHIN HOMES I,2004,36,SAC_00142,AZA20040010,DEV_AZA20040010,AZA20040010,1,retain_current_development,not_approved,FALSE
SAQ_0074,DEV_AZA20060030,AK-CHIN HOMES II,2006,17,SAC_00143,AZA20060030,DEV_AZA20060030,AZA20060030,1,retain_current_development,not_approved,FALSE
SAQ_0075,DEV_AZA20129081,RESIDENCES AT CENTER STREET STATION,2012,81,SAC_00144,AZA20129081,DEV_AZA20129081,AZA20129081,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0075,DEV_AZA20130004,ENCORE ON 1ST,2013,81,SAC_00144,AZA20130004,DEV_AZA20129081,AZA20129081,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0076,DEV_AZA20010035,MOUNTAIN POINTE APTS PHASE I,2001,108,SAC_00145,AZA20010035,DEV_AZA20010035,AZA20010035,1,retain_current_development,not_approved,FALSE
SAQ_0076,DEV_AZA20080045,MOUNTAIN POINTE APTS PHASE II,2008,60,SAC_00146,AZA20080045,DEV_AZA20080045,AZA20080045,1,retain_current_development,not_approved,FALSE
SAQ_0077,DEV_AZA20130018,STEPPING STONE PLACE,2013,83,SAC_00147,AZA20130018,DEV_AZA20130018,AZA20130018,1,retain_current_development,not_approved,FALSE
SAQ_0077,DEV_AZA20200012,STEPPING STONE PHASE III,2020,42,SAC_00148,AZA20200012,DEV_AZA20200012,AZA20200012,1,retain_current_development,not_approved,FALSE
SAQ_0078,DEV_AZA20040105,WESTWARD HO APTS,2004,290,SAC_00149,AZA20040105,DEV_AZA20040105,AZA20040105,1,retain_current_development,not_approved,FALSE
SAQ_0078,DEV_AZA20160019,WESTWARD HO APARTMENTS,2016,289,SAC_00150,AZA20160019,DEV_AZA20160019,AZA20160019,1,retain_current_development,not_approved,FALSE
SAQ_0079,DEV_AZA20050060,MATTHEW HENSON I,2005,196,SAC_00151,AZA20050060,DEV_AZA20050060,AZA20050060,1,retain_current_development,not_approved,FALSE
SAQ_0079,DEV_AZA20070085,MATTHEW HENSON III,2007,136,SAC_00152,AZA20070085,DEV_AZA20070085,AZA20070085,1,retain_current_development,not_approved,FALSE
SAQ_0079,DEV_AZA20080040,MATTHEW HENSON IV,2008,86,SAC_00153,AZA20080040,DEV_AZA20080040,AZA20080040,1,retain_current_development,not_approved,FALSE
SAQ_0080,DEV_AZA20009132,CANALSIDE HOMES I,2000,30,SAC_00154,AZA20009132,DEV_AZA20009132,AZA20009132,1,retain_current_development,not_approved,FALSE
SAQ_0080,DEV_AZA20010010,CANALSIDE HOMES II,2001,30,SAC_00155,AZA20010010,DEV_AZA20010010,AZA20010010,1,retain_current_development,not_approved,FALSE
SAQ_0081,DEV_AZA20120015,CASA DEL SOL,2012,88,SAC_00156,AZA20120015,DEV_AZA20120015,AZA20120015,1,retain_current_development,not_approved,FALSE
SAQ_0081,DEV_AZA20240003,CASA DEL SOL II,2024,64,SAC_00157,AZA20240003,DEV_AZA20240003,AZA20240003,1,retain_current_development,not_approved,FALSE
SAQ_0082,DEV_AZA20060010,GILA RIVER II,2006,40,SAC_00158,AZA20060010,DEV_AZA20060010,AZA20060010,1,retain_current_development,not_approved,FALSE
SAQ_0082,DEV_AZA20060085,GILA RIVER I,2006,40,SAC_00159,AZA20060085,DEV_AZA20060085,AZA20060085,1,retain_current_development,not_approved,FALSE
SAQ_0083,DEV_AZA20000035,MISSION VISTA APTS,2000,80,SAC_00160,AZA20000035,DEV_AZA20000035,AZA20000035,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0083,DEV_AZA20170009,MISSION VISTA,2017,80,SAC_00160,AZA20170009,DEV_AZA20000035,AZA20000035,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0084,DEV_AZA19990041,LAS VILLAS DE KINO I,1999,240,SAC_00161,AZA19990041,DEV_AZA19990041,AZA19990041,1,retain_current_development,not_approved,FALSE
SAQ_0084,DEV_AZA19990046,LAS VILLAS DE KINO II,1999,108,SAC_00162,AZA19990046,DEV_AZA19990046,AZA19990046,1,retain_current_development,not_approved,FALSE
SAQ_0085,DEV_CAA20120155,SYCAMORE FAMILY APTS I,2012,48,SAC_00163,CAA20120155,DEV_CAA20120155,CAA20120155,1,retain_current_development,not_approved,FALSE
SAQ_0085,DEV_CAA20140449,SYCAMORE FAMILY APTS II,2014,72,SAC_00164,CAA20140449,DEV_CAA20140449,CAA20140449,1,retain_current_development,not_approved,FALSE
SAQ_0086,DEV_CAA20160003,ARROYO DEL CAMINO,2016,41,SAC_00165,CAA20160003,DEV_CAA20160003,CAA20160003,1,retain_current_development,not_approved,FALSE
SAQ_0086,DEV_CAA20191009,ARROYO DEL CAMINO II,2019,36,SAC_00166,CAA20191009,DEV_CAA20191009,CAA20191009,1,retain_current_development,not_approved,FALSE
SAQ_0087,DEV_CAA19960223,SUMMERHILL APTS,1996,128,SAC_00167,CAA19960223,DEV_CAA19960223,CAA19960223,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0087,DEV_CAA20161058,SUMMERHILL FAMILY APARTMENTS,2016,128,SAC_00167,CAA20161058,DEV_CAA19960223,CAA19960223,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0088,DEV_CAA20030030,BAKERSFIELD FAMILY APTS I,2003,78,SAC_00168,CAA20030030,DEV_CAA20030030,CAA20030030,1,retain_current_development,not_approved,FALSE
SAQ_0088,DEV_CAA20040375,P STREET FAMILY APTS,2004,21,SAC_00169,CAA20040375,DEV_CAA20040375,CAA20040375,1,retain_current_development,not_approved,FALSE
SAQ_0089,DEV_CAA20161032,MALAN STREET APARTMENTS,2016,41,SAC_00170,CAA20161032,DEV_CAA20161032,CAA20161032,1,retain_current_development,not_approved,FALSE
SAQ_0089,DEV_CAA20191069,MALAN STREET APARTMENTS II,2019,40,SAC_00171,CAA20191069,DEV_CAA20191069,CAA20191069,1,retain_current_development,not_approved,FALSE
SAQ_0090,DEV_CAA19950019,ALEJANDRO RIVERA SENIOR CITIZENS APTS I,1995,52,SAC_00172,CAA19950019,DEV_CAA19950019,CAA19950019,1,retain_current_development,not_approved,FALSE
SAQ_0090,DEV_CAA19960167,ALEJANDRO RIVERA SENIOR CITIZENS APTS II,1996,82,SAC_00173,CAA19960167,DEV_CAA19960167,CAA19960167,1,retain_current_development,not_approved,FALSE
SAQ_0091,DEV_CAA20050525,SIERRA SUNRISE SENIOR APTS I,2005,119,SAC_00174,CAA20050525,DEV_CAA20050525,CAA20050525,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0091,DEV_CAA20220005,SIERRA SUNRISE SENIOR APARTMENTS,2022,119,SAC_00174,CAA20220005,DEV_CAA20050525,CAA20050525,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0091,DEV_CAA20080750,SIERRA SUNRISE SENIOR APTS II,2008,20,SAC_00175,CAA20080750,DEV_CAA20080750,CAA20080750,1,retain_current_development,not_approved,FALSE
SAQ_0092,DEV_CAA20000190,GRACE AVENUE HOUSING,2000,84,SAC_00176,CAA20000190,DEV_CAA20000190,CAA20000190,1,retain_current_development,not_approved,FALSE
SAQ_0092,DEV_CAA20000625,THE VILLAGGIO II,2000,65,SAC_00177,CAA20000625,DEV_CAA20000625,CAA20000625,1,retain_current_development,not_approved,FALSE
SAQ_0093,DEV_CAA20100245,SHASTA VILLAS,2010,72,SAC_00178,CAA20100245,DEV_CAA20100245,CAA20100245,1,retain_current_development,not_approved,FALSE
SAQ_0093,DEV_CAA20120878,SHASTA COURT,2012,60,SAC_00179,CAA20120878,DEV_CAA20120878,CAA20120878,1,retain_current_development,not_approved,FALSE
SAQ_0094,DEV_CAA20000390,ORCHARD VILLAS I,2000,82,SAC_00180,CAA20000390,DEV_CAA20000390,CAA20000390,1,retain_current_development,not_approved,FALSE
SAQ_0094,DEV_CAA20020335,ORCHARD VILLAS II,2002,72,SAC_00181,CAA20020335,DEV_CAA20020335,CAA20020335,1,retain_current_development,not_approved,FALSE
SAQ_0095,DEV_CAA19990766,NOVA POINTE APTS PHASE I,1999,156,SAC_00182,CAA19990766,DEV_CAA19990766,CAA19990766,1,retain_current_development,not_approved,FALSE
SAQ_0095,DEV_CAA19990767,NOVA POINTE APTS PHASE II,1999,130,SAC_00183,CAA19990767,DEV_CAA19990767,CAA19990767,1,retain_current_development,not_approved,FALSE
SAQ_0096,DEV_CAA20050345,MAGANDA PARK,2005,20,SAC_00184,CAA20050345,DEV_CAA20050345,CAA20050345,1,retain_current_development,not_approved,FALSE
SAQ_0096,DEV_CAA20060475,CASAS DEL VALLE,2006,35,SAC_00185,CAA20060475,DEV_CAA20060475,CAA20060475,1,retain_current_development,not_approved,FALSE
SAQ_0097,DEV_CAA20060165,ARROYO DE PAZ APTS I,2006,60,SAC_00186,CAA20060165,DEV_CAA20060165,CAA20060165,1,retain_current_development,not_approved,FALSE
SAQ_0097,DEV_CAA20070040,ARROYO DE PAZ APTS II,2007,34,SAC_00187,CAA20070040,DEV_CAA20070040,CAA20070040,1,retain_current_development,not_approved,FALSE
SAQ_0098,DEV_CAA19930290,BELLA VISTA APTS II,1993,96,SAC_00188,CAA19930290,DEV_CAA19930290,CAA19930290,1,retain_current_development,not_approved,FALSE
SAQ_0098,DEV_CAA20130469,VERBENA CROSSING APTS,2013,96,SAC_00189,CAA20130469,DEV_CAA20130469,CAA20130469,1,retain_current_development,not_approved,FALSE
SAQ_0099,DEV_CAA20060495,SILVERADO CREEK FAMILY APTS PHASE I,2006,112,SAC_00190,CAA20060495,DEV_CAA20060495,CAA20060495,1,retain_current_development,not_approved,FALSE
SAQ_0099,DEV_CAA20060585,SILVERADO CREEK FAMILY APTS PHASE II,2006,56,SAC_00191,CAA20060585,DEV_CAA20060585,CAA20060585,1,retain_current_development,not_approved,FALSE
SAQ_0100,DEV_CAA20191016,BOW STREET APARTMENTS,2019,50,SAC_00192,CAA20191016,DEV_CAA20191016,CAA20191016,1,retain_current_development,not_approved,FALSE
SAQ_0100,DEV_CAA20191017,BOW STREET APARTMENTS II,2019,48,SAC_00193,CAA20191017,DEV_CAA20191017,CAA20191017,1,retain_current_development,not_approved,FALSE
SAQ_0101,DEV_CAA20000160,CYPRESS COVE,2000,198,SAC_00194,CAA20000160,DEV_CAA20000160,CAA20000160,1,retain_current_development,not_approved,FALSE
SAQ_0101,DEV_CAA20160017,CYPRESS COVE APARTMENTS,2016,200,SAC_00195,CAA20160017,DEV_CAA20160017,CAA20160017,1,retain_current_development,not_approved,FALSE
SAQ_0102,DEV_CAA20080345,GATEWAY VILLAGE (FARMERSVILLE),2008,48,SAC_00196,CAA20080345,DEV_CAA20080345,CAA20080345,1,retain_current_development,not_approved,FALSE
SAQ_0102,DEV_CAA20090205,GATEWAY VILLAGE II,2009,16,SAC_00197,CAA20090205,DEV_CAA20090205,CAA20090205,1,retain_current_development,not_approved,FALSE
SAQ_0103,DEV_CAA20100195,PASEO VERDE FAMILY APTS I,2010,50,SAC_00198,CAA20100195,DEV_CAA20100195,CAA20100195,1,retain_current_development,not_approved,FALSE
SAQ_0103,DEV_CAA20110360,PASEO VERDE FAMILY APTS II,2011,46,SAC_00199,CAA20110360,DEV_CAA20110360,CAA20110360,1,retain_current_development,not_approved,FALSE
SAQ_0103,DEV_CAA20130072,PASEO VERDE FAMILY APTS III,2013,,SAC_00200,CAA20130072,DEV_CAA20130072,CAA20130072,1,retain_current_development,not_approved,FALSE
SAQ_0104,DEV_CAA19890115,FRESNO EMERALD PALMS,1989,33,SAC_00201,CAA19890115,DEV_CAA19890115,CAA19890115,1,retain_current_development,not_approved,FALSE
SAQ_0104,DEV_CAA20040684,BRIERWOOD COURT,2004,74,SAC_00202,CAA20040684,DEV_CAA20040684,CAA20040684,1,retain_current_development,not_approved,FALSE
SAQ_0105,DEV_CAA19890140,GROVE PARK HOUSING,1989,104,SAC_00203,CAA19890140,DEV_CAA19890140,CAA19890140,1,retain_current_development,not_approved,FALSE
SAQ_0105,DEV_CAA19900060,TUDOR GROVE,1990,144,SAC_00204,CAA19900060,DEV_CAA19900060,CAA19900060,1,retain_current_development,not_approved,FALSE
SAQ_0106,DEV_CAA20191101,SEQUOIA COMMONS,2019,66,SAC_00205,CAA20191101,DEV_CAA20191101,CAA20191101,1,retain_current_development,not_approved,FALSE
SAQ_0106,DEV_CAA20212100,SEQUOIA COMMONS II (FORMERLY GOSHEN VILLAGE EAST),2021,60,SAC_00206,CAA20212100,DEV_CAA20212100,CAA20212100,1,retain_current_development,not_approved,FALSE
SAQ_0107,DEV_CAA19960235,TYLER PARK TOWNHOMES II,1996,30,SAC_00207,CAA19960235,DEV_CAA19960235,CAA19960235,1,retain_current_development,not_approved,FALSE
SAQ_0107,DEV_CAA19960236,TYLER PARK TOWNHOMES III,1996,28,SAC_00208,CAA19960236,DEV_CAA19960236,CAA19960236,1,retain_current_development,not_approved,FALSE
SAQ_0107,DEV_CAA20140453,TYLER PARK TOWNHOMES,2014,88,SAC_00209,CAA20140453,DEV_CAA20140453,CAA20140453,1,retain_current_development,not_approved,FALSE
SAQ_0108,DEV_CAA20019686,MAIN STREET APTS,2001,28,SAC_00210,CAA20019686,DEV_CAA20019686,CAA20019686,1,retain_current_development,not_approved,FALSE
SAQ_0108,DEV_CAA20140421,MAIN STREET PARK I,2014,36,SAC_00211,CAA20140421,DEV_CAA20140421,CAA20140421,1,retain_current_development,not_approved,FALSE
SAQ_0109,DEV_CAA19980190,HEMET VISTAS APTS I,1998,72,SAC_00212,CAA19980190,DEV_CAA19980190,CAA19980190,1,retain_current_development,not_approved,FALSE
SAQ_0109,DEV_CAA20010225,HEMET VISTAS APTS II,2001,71,SAC_00213,CAA20010225,DEV_CAA20010225,CAA20010225,1,retain_current_development,not_approved,FALSE
SAQ_0110,DEV_CAA19990475,SANTA FE APTS (HESPERIA),1999,88,SAC_00214,CAA19990475,DEV_CAA19990475,CAA19990475,1,retain_current_development,not_approved,FALSE
SAQ_0110,DEV_CAA20160070,SANTA FE APARTMENTS,2016,89,SAC_00215,CAA20160070,DEV_CAA20160070,CAA20160070,1,retain_current_development,not_approved,FALSE
SAQ_0111,DEV_CAA20090375,SAN REMO HESPERIA II,2009,58,SAC_00216,CAA20090375,DEV_CAA20090375,CAA20090375,1,retain_current_development,not_approved,FALSE
SAQ_0111,DEV_CAA20099806,SAN REMO APARTMENTS,2009,64,SAC_00217,CAA20099806,DEV_CAA20099806,CAA20099806,1,retain_current_development,not_approved,FALSE
SAQ_0112,DEV_CAA20080840,THE VILLAGE AT HESPERIA APTS PHASE I,2008,68,SAC_00218,CAA20080840,DEV_CAA20080840,CAA20080840,1,retain_current_development,not_approved,FALSE
SAQ_0112,DEV_CAA20080930,THE VILLAGE AT HESPERIA APTS PHASE III,2008,21,SAC_00219,CAA20080930,DEV_CAA20080930,CAA20080930,1,retain_current_development,not_approved,FALSE
SAQ_0113,DEV_CAA20010430,PORVENIR ESTATES,2001,40,SAC_00220,CAA20010430,DEV_CAA20010430,CAA20010430,1,retain_current_development,not_approved,FALSE
SAQ_0113,DEV_CAA20010435,PORVENIR ESTATES II,2001,40,SAC_00221,CAA20010435,DEV_CAA20010435,CAA20010435,1,retain_current_development,not_approved,FALSE
SAQ_0114,DEV_CAA20140401,FRED YOUNG FARMWORKER APTS PHASE I,2014,85,SAC_00222,CAA20140401,DEV_CAA20140401,CAA20140401,1,retain_current_development,not_approved,FALSE
SAQ_0114,DEV_CAA20191118,VILLA HERMOSA APARTMENTS PHASE II,2019,68,SAC_00223,CAA20191118,DEV_CAA20191118,CAA20191118,1,retain_current_development,not_approved,FALSE
SAQ_0114,DEV_CAA20220033,"VILLA HERMOSA APARTMENTS, PHASE III",2022,100,SAC_00224,CAA20220033,DEV_CAA20220033,CAA20220033,1,retain_current_development,not_approved,FALSE
SAQ_0115,DEV_CAA20110113,DORIA APT HOMES PHASE I,2011,59,SAC_00225,CAA20110113,DEV_CAA20110113,CAA20110113,1,retain_current_development,not_approved,FALSE
SAQ_0115,DEV_CAA20130340,DORIA APT HOMES PHASE II,2013,74,SAC_00226,CAA20130340,DEV_CAA20130340,CAA20130340,1,retain_current_development,not_approved,FALSE
SAQ_0116,DEV_CAA19920145,LAKE ISABELLA SENIOR APTS I,1992,46,SAC_00227,CAA19920145,DEV_CAA19920145,CAA19920145,1,retain_current_development,not_approved,FALSE
SAQ_0116,DEV_CAA19950070,LAKE ISABELLA SENIOR APTS II,1995,40,SAC_00228,CAA19950070,DEV_CAA19950070,CAA19950070,1,retain_current_development,not_approved,FALSE
SAQ_0117,DEV_CAA19960232,OAKS AT JOINER RANCH I,1996,88,SAC_00229,CAA19960232,DEV_CAA19960232,CAA19960232,1,retain_current_development,not_approved,FALSE
SAQ_0117,DEV_CAA19980285,OAKS AT JOINER RANCH II,1998,120,SAC_00230,CAA19980285,DEV_CAA19980285,CAA19980285,1,retain_current_development,not_approved,FALSE
SAQ_0118,DEV_CAA20070834,HARVARD COURT APT HOMES PHASE I,2007,81,SAC_00231,CAA20070834,DEV_CAA20070834,CAA20070834,1,retain_current_development,not_approved,FALSE
SAQ_0118,DEV_CAA20080375,HARVARD COURT APT HOMES PHASE II,2008,40,SAC_00232,CAA20080375,DEV_CAA20080375,CAA20080375,1,retain_current_development,not_approved,FALSE
SAQ_0119,DEV_CAA20210076,THE SPARK AT MIDTOWN,2021,95,SAC_00233,CAA20210076,DEV_CAA20210076,CAA20210076,1,retain_current_development,not_approved,FALSE
SAQ_0119,DEV_CAA20212020,VERMONT CORRIDOR APARTMENT (F.K.A 433 VERMONT APARTMENTS),2021,95,SAC_00234,CAA20212020,DEV_CAA20212020,CAA20212020,1,retain_current_development,not_approved,FALSE
SAQ_0120,DEV_CAA20040075,CASA DE CABRILLO,2004,204,SAC_00235,CAA20040075,DEV_CAA20040075,CAA20040075,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0120,DEV_CAA20211050,PLAZA DE CABRILLO,2021,204,SAC_00235,CAA20211050,DEV_CAA20040075,CAA20040075,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0120,DEV_CAA20080790,FAMILY COMMONS AT CABRILLO,2008,81,SAC_00236,CAA20080790,DEV_CAA20080790,CAA20080790,1,retain_current_development,not_approved,FALSE
SAQ_0121,DEV_CAA19920205,ROBERTA STEVENS VILLAS,1992,40,SAC_00237,CAA19920205,DEV_CAA19920205,CAA19920205,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0121,DEV_CAA20150064,ROBERTA STEPHENS VILLAS I + II,2015,40,SAC_00237,CAA20150064,DEV_CAA19920205,CAA19920205,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0122,DEV_CAA20191096,ROLLAND CURTIS EAST,2019,70,SAC_00238,CAA20191096,DEV_CAA20191096,CAA20191096,1,retain_current_development,not_approved,FALSE
SAQ_0122,DEV_CAA20191097,ROLLAND CURTIS WEST,2019,70,SAC_00239,CAA20191097,DEV_CAA20191097,CAA20191097,1,retain_current_development,not_approved,FALSE
SAQ_0123,DEV_CAA20090260,MANITOU VISTAS I,2009,48,SAC_00240,CAA20090260,DEV_CAA20090260,CAA20090260,1,retain_current_development,not_approved,FALSE
SAQ_0123,DEV_CAA20099805,MANITOU VISTAS II,2009,21,SAC_00241,CAA20099805,DEV_CAA20099805,CAA20099805,1,retain_current_development,not_approved,FALSE
SAQ_0124,DEV_CAA20240147,WEINGART TOWER I,2024,134,SAC_00242,CAA20240147,DEV_CAA20240147,CAA20240147,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0124,DEV_CAA20240148,WEINGART TOWER II,2024,144,SAC_00242,CAA20240148,DEV_CAA20240147,CAA20240147,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0125,DEV_CAA19930250,SHERWOOD MANOR APTS,1993,34,SAC_00243,CAA19930250,DEV_CAA19930250,CAA19930250,1,retain_current_development,not_approved,FALSE
SAQ_0125,DEV_CAA20160072,SHERWOOD MANOR APARTMENTS,2016,35,SAC_00244,CAA20160072,DEV_CAA20160072,CAA20160072,1,retain_current_development,not_approved,FALSE
SAQ_0126,DEV_CAA19910110,WILLOWBROOK APTS I,1991,80,SAC_00245,CAA19910110,DEV_CAA19910110,CAA19910110,1,retain_current_development,not_approved,FALSE
SAQ_0126,DEV_CAA19930352,WILLOWBROOK APTS II,1993,96,SAC_00246,CAA19930352,DEV_CAA19930352,CAA19930352,1,retain_current_development,not_approved,FALSE
SAQ_0127,DEV_CAA20050115,COTTONWOOD PLACE II,2005,61,SAC_00247,CAA20050115,DEV_CAA20050115,CAA20050115,1,retain_current_development,not_approved,FALSE
SAQ_0127,DEV_CAA20060050,COTTONWOOD PLACE III,2006,58,SAC_00248,CAA20060050,DEV_CAA20060050,CAA20060050,1,retain_current_development,not_approved,FALSE
SAQ_0127,DEV_CAA20070190,COTTONWOOD PLACE IV,2007,45,SAC_00249,CAA20070190,DEV_CAA20070190,CAA20070190,1,retain_current_development,not_approved,FALSE
SAQ_0127,DEV_CAA20161014,COTTONWOOD PLACE,2016,109,SAC_00250,CAA20161014,DEV_CAA20161014,CAA20161014,1,retain_current_development,not_approved,FALSE
SAQ_0128,DEV_CAA20100208,RANCHO DORADO FAMILY APTS II,2010,79,SAC_00251,CAA20100208,DEV_CAA20100208,CAA20100208,1,retain_current_development,not_approved,FALSE
SAQ_0128,DEV_CAA20130078,RANCHO DORADO SOUTH,2013,79,SAC_00252,CAA20130078,DEV_CAA20130078,CAA20130078,1,retain_current_development,not_approved,FALSE
SAQ_0129,DEV_CAA19980095,COCHRANE VILLAGE APTS,1998,16,SAC_00253,CAA19980095,DEV_CAA19980095,CAA19980095,1,retain_current_development,not_approved,FALSE
SAQ_0129,DEV_CAA19980270,MORGAN HILL RANCH,1998,80,SAC_00254,CAA19980270,DEV_CAA19980270,CAA19980270,1,retain_current_development,not_approved,FALSE
SAQ_0129,DEV_CAA20141021,COCHRANE VILLAGE,2014,96,SAC_00255,CAA20141021,DEV_CAA20141021,CAA20141021,1,retain_current_development,not_approved,FALSE
SAQ_0130,DEV_CAA20030335,MURPHY RANCH TOWNHOMES I,2003,62,SAC_00256,CAA20030335,DEV_CAA20030335,CAA20030335,1,retain_current_development,not_approved,FALSE
SAQ_0130,DEV_CAA20050405,MURPHY RANCH TOWNHOMES II,2005,38,SAC_00257,CAA20050405,DEV_CAA20050405,CAA20050405,1,retain_current_development,not_approved,FALSE
SAQ_0131,DEV_CAA19970435,SHOREBREEZE APTS,1997,119,SAC_00258,CAA19970435,DEV_CAA19970435,CAA19970435,1,retain_current_development,not_approved,FALSE
SAQ_0131,DEV_CAA20201054,SHOREBREEZE EXPANSION,2020,62,SAC_00259,CAA20201054,DEV_CAA20201054,CAA20201054,1,retain_current_development,not_approved,FALSE
SAQ_0132,DEV_CAA20060520,ALTENHEIM SENIOR HOUSING PHASE I,2006,93,SAC_00260,CAA20060520,DEV_CAA20060520,CAA20060520,1,retain_current_development,not_approved,FALSE
SAQ_0132,DEV_CAA20100290,ALTENHEIM SENIOR HOUSING PHASE II,2010,81,SAC_00261,CAA20100290,DEV_CAA20100290,CAA20100290,1,retain_current_development,not_approved,FALSE
SAQ_0133,DEV_CAA20201044,PASEO ESTERO 4%,2020,60,SAC_00262,CAA20201044,DEV_CAA20201044,CAA20201044,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0133,DEV_CAA20201045,PASEO ESTERO 9%,2020,41,SAC_00262,CAA20201045,DEV_CAA20201044,CAA20201044,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0134,DEV_CAA19900087,FRANK G MAR COMMUNITY HOUSING,1990,119,SAC_00263,CAA19900087,DEV_CAA19900087,CAA19900087,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0134,DEV_CAA20212096,FRANK G MAR APARTMENTS,2021,119,SAC_00263,CAA20212096,DEV_CAA19900087,CAA19900087,2,merge_to_review_cluster,not_approved,FALSE
