reviewed_component_id,compound_address_question_id,development_site_id,development_id,reviewed_component_rank,reviewed_component_street,reviewed_component_city,reviewed_component_state,reviewed_component_zip,parser_class,proposed_component_key,collision_with_another_proposal,collision_with_existing_site,existing_site_id,component_decision,component_reason,reviewed_on,submission_approval
CAQ_02146_REVIEWED_02,CAQ_02146,DEV_NEA20240010_SITE_0003,DEV_NEA20240010,2,1936 TRINITY ST,GRAND ISLAND,NE,,complete_number_list_shared_street_tail,1936 TRINITY ST|GRAND ISLAND|NE|,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02147_REVIEWED_01,CAQ_02147,DEV_NEA20240010_SITE_0004,DEV_NEA20240010,1,1944 TRINITY ST,GRAND ISLAND,NE,,complete_number_list_shared_street_tail,1944 TRINITY ST|GRAND ISLAND|NE|,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02147_REVIEWED_02,CAQ_02147,DEV_NEA20240010_SITE_0004,DEV_NEA20240010,2,1948 TRINITY ST,GRAND ISLAND,NE,,complete_number_list_shared_street_tail,1948 TRINITY ST|GRAND ISLAND|NE|,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02148_REVIEWED_01,CAQ_02148,DEV_NEA20240010_SITE_0005,DEV_NEA20240010,1,1954 TRINITY ST,GRAND ISLAND,NE,,complete_number_list_shared_street_tail,1954 TRINITY ST|GRAND ISLAND|NE|,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02148_REVIEWED_02,CAQ_02148,DEV_NEA20240010_SITE_0005,DEV_NEA20240010,2,1958 TRINITY ST,GRAND ISLAND,NE,,complete_number_list_shared_street_tail,1958 TRINITY ST|GRAND ISLAND|NE|,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02149_REVIEWED_01,CAQ_02149,DEV_NEA20240010_SITE_0006,DEV_NEA20240010,1,1968 TRINITY ST,GRAND ISLAND,NE,,complete_number_list_shared_street_tail,1968 TRINITY ST|GRAND ISLAND|NE|,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02149_REVIEWED_02,CAQ_02149,DEV_NEA20240010_SITE_0006,DEV_NEA20240010,2,1974 TRINITY ST,GRAND ISLAND,NE,,complete_number_list_shared_street_tail,1974 TRINITY ST|GRAND ISLAND|NE|,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02150_REVIEWED_01,CAQ_02150,DEV_NEA20240010_SITE_0007,DEV_NEA20240010,1,1980 TRINITY ST,GRAND ISLAND,NE,,complete_number_list_shared_street_tail,1980 TRINITY ST|GRAND ISLAND|NE|,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02150_REVIEWED_02,CAQ_02150,DEV_NEA20240010_SITE_0007,DEV_NEA20240010,2,1984 TRINITY ST,GRAND ISLAND,NE,,complete_number_list_shared_street_tail,1984 TRINITY ST|GRAND ISLAND|NE|,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02151_REVIEWED_01,CAQ_02151,DEV_NEA20240010_SITE_0008,DEV_NEA20240010,1,1990 TRINITY ST,GRAND ISLAND,NE,,complete_number_list_shared_street_tail,1990 TRINITY ST|GRAND ISLAND|NE|,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02151_REVIEWED_02,CAQ_02151,DEV_NEA20240010_SITE_0008,DEV_NEA20240010,2,1994 TRINITY ST,GRAND ISLAND,NE,,complete_number_list_shared_street_tail,1994 TRINITY ST|GRAND ISLAND|NE|,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02152_REVIEWED_01,CAQ_02152,DEV_NEA20240010_SITE_0009,DEV_NEA20240010,1,688 W 19TH ST,GRAND ISLAND,NE,,complete_number_list_shared_street_tail,688 W 19TH ST|GRAND ISLAND|NE|,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02152_REVIEWED_02,CAQ_02152,DEV_NEA20240010_SITE_0009,DEV_NEA20240010,2,692 W 19TH ST,GRAND ISLAND,NE,,complete_number_list_shared_street_tail,692 W 19TH ST|GRAND ISLAND|NE|,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02157_REVIEWED_01,CAQ_02157,DEV_NEA20240012_SITE_0008,DEV_NEA20240012,1,6805 SOUTH 137TH COURT,OMAHA,NE,,complete_number_list_shared_street_tail,6805 SOUTH 137TH COURT|OMAHA|NE|,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02157_REVIEWED_02,CAQ_02157,DEV_NEA20240012_SITE_0008,DEV_NEA20240012,2,6815 SOUTH 137TH COURT,OMAHA,NE,,complete_number_list_shared_street_tail,6815 SOUTH 137TH COURT|OMAHA|NE|,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02159_REVIEWED_01,CAQ_02159,DEV_NEA20240013_SITE_0001,DEV_NEA20240013,1,1207 LIBERTY DRIVE,LEXINGTON,NE,,complete_number_list_shared_street_tail,1207 LIBERTY DRIVE|LEXINGTON|NE|,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02159_REVIEWED_02,CAQ_02159,DEV_NEA20240013_SITE_0001,DEV_NEA20240013,2,1209 LIBERTY DRIVE,LEXINGTON,NE,,complete_number_list_shared_street_tail,1209 LIBERTY DRIVE|LEXINGTON|NE|,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02160_REVIEWED_01,CAQ_02160,DEV_NEA20240013_SITE_0002,DEV_NEA20240013,1,1211 LIBERTY DRIVE,LEXINGTON,NE,,complete_number_list_shared_street_tail,1211 LIBERTY DRIVE|LEXINGTON|NE|,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02160_REVIEWED_02,CAQ_02160,DEV_NEA20240013_SITE_0002,DEV_NEA20240013,2,1213 LIBERTY DRIVE,LEXINGTON,NE,,complete_number_list_shared_street_tail,1213 LIBERTY DRIVE|LEXINGTON|NE|,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02160_REVIEWED_03,CAQ_02160,DEV_NEA20240013_SITE_0002,DEV_NEA20240013,3,1215 LIBERTY DRIVE,LEXINGTON,NE,,complete_number_list_shared_street_tail,1215 LIBERTY DRIVE|LEXINGTON|NE|,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02160_REVIEWED_04,CAQ_02160,DEV_NEA20240013_SITE_0002,DEV_NEA20240013,4,1217 LIBERTY DRIVE,LEXINGTON,NE,,complete_number_list_shared_street_tail,1217 LIBERTY DRIVE|LEXINGTON|NE|,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02160_REVIEWED_05,CAQ_02160,DEV_NEA20240013_SITE_0002,DEV_NEA20240013,5,1219 LIBERTY DRIVE,LEXINGTON,NE,,complete_number_list_shared_street_tail,1219 LIBERTY DRIVE|LEXINGTON|NE|,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02161_REVIEWED_01,CAQ_02161,DEV_NEA20240013_SITE_0003,DEV_NEA20240013,1,1221 LIBERTY DRIVE,LEXINGTON,NE,,complete_number_list_shared_street_tail,1221 LIBERTY DRIVE|LEXINGTON|NE|,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02161_REVIEWED_02,CAQ_02161,DEV_NEA20240013_SITE_0003,DEV_NEA20240013,2,1223 LIBERTY DRIVE,LEXINGTON,NE,,complete_number_list_shared_street_tail,1223 LIBERTY DRIVE|LEXINGTON|NE|,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02161_REVIEWED_03,CAQ_02161,DEV_NEA20240013_SITE_0003,DEV_NEA20240013,3,1225 LIBERTY DRIVE,LEXINGTON,NE,,complete_number_list_shared_street_tail,1225 LIBERTY DRIVE|LEXINGTON|NE|,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02161_REVIEWED_04,CAQ_02161,DEV_NEA20240013_SITE_0003,DEV_NEA20240013,4,1227 LIBERTY DRIVE,LEXINGTON,NE,,complete_number_list_shared_street_tail,1227 LIBERTY DRIVE|LEXINGTON|NE|,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02161_REVIEWED_05,CAQ_02161,DEV_NEA20240013_SITE_0003,DEV_NEA20240013,5,1229 LIBERTY DRIVE,LEXINGTON,NE,,complete_number_list_shared_street_tail,1229 LIBERTY DRIVE|LEXINGTON|NE|,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02163_REVIEWED_01,CAQ_02163,DEV_NJA0000X012_SITE_0003,DEV_NJA0000X012,1,9F COTTAGE AVE,BRIDGETON,NJ,08302,complete_number_list_shared_street_tail,9F COTTAGE AVE|BRIDGETON|NJ|08302,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02163_REVIEWED_02,CAQ_02163,DEV_NJA0000X012_SITE_0003,DEV_NJA0000X012,2,9G COTTAGE AVE,BRIDGETON,NJ,08302,complete_number_list_shared_street_tail,9G COTTAGE AVE|BRIDGETON|NJ|08302,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02163_REVIEWED_03,CAQ_02163,DEV_NJA0000X012_SITE_0003,DEV_NJA0000X012,3,9H COTTAGE AVE,BRIDGETON,NJ,08302,complete_number_list_shared_street_tail,9H COTTAGE AVE|BRIDGETON|NJ|08302,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02164_REVIEWED_01,CAQ_02164,DEV_NJA0000X055_SITE_0001,DEV_NJA0000X055,1,173 NORFOLK STREET,NEWARK,NJ,7103,complete_number_list_shared_street_tail,173 NORFOLK STREET|NEWARK|NJ|7103,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02164_REVIEWED_02,CAQ_02164,DEV_NJA0000X055_SITE_0001,DEV_NJA0000X055,2,175 NORFOLK STREET,NEWARK,NJ,7103,complete_number_list_shared_street_tail,175 NORFOLK STREET|NEWARK|NJ|7103,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02164_REVIEWED_03,CAQ_02164,DEV_NJA0000X055_SITE_0001,DEV_NJA0000X055,3,179 NORFOLK STREET,NEWARK,NJ,7103,complete_number_list_shared_street_tail,179 NORFOLK STREET|NEWARK|NJ|7103,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02166_REVIEWED_01,CAQ_02166,DEV_NJA0000X063_SITE_0004,DEV_NJA0000X063,1,13 N. SPRUCE STREET,BRIDGETON,NJ,8302,complete_number_list_shared_street_tail,13 N. SPRUCE STREET|BRIDGETON|NJ|8302,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02166_REVIEWED_02,CAQ_02166,DEV_NJA0000X063_SITE_0004,DEV_NJA0000X063,2,15 N. SPRUCE STREET,BRIDGETON,NJ,8302,complete_number_list_shared_street_tail,15 N. SPRUCE STREET|BRIDGETON|NJ|8302,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02167_REVIEWED_01,CAQ_02167,DEV_NJA0000X063_SITE_0017,DEV_NJA0000X063,1,22 SPRUCE STREET,BRIDGETON,NJ,8302,complete_number_list_shared_street_tail,22 SPRUCE STREET|BRIDGETON|NJ|8302,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02167_REVIEWED_02,CAQ_02167,DEV_NJA0000X063_SITE_0017,DEV_NJA0000X063,2,24 SPRUCE STREET,BRIDGETON,NJ,8302,complete_number_list_shared_street_tail,24 SPRUCE STREET|BRIDGETON|NJ|8302,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02168_REVIEWED_01,CAQ_02168,DEV_NJA0000X063_SITE_0018,DEV_NJA0000X063,1,26 ELLIS STREET,BRIDGETON,NJ,8302,complete_number_list_shared_street_tail,26 ELLIS STREET|BRIDGETON|NJ|8302,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02168_REVIEWED_02,CAQ_02168,DEV_NJA0000X063_SITE_0018,DEV_NJA0000X063,2,28 ELLIS STREET,BRIDGETON,NJ,8302,complete_number_list_shared_street_tail,28 ELLIS STREET|BRIDGETON|NJ|8302,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02169_REVIEWED_01,CAQ_02169,DEV_NJA0000X063_SITE_0019,DEV_NJA0000X063,1,26 SPRUCE STREET,BRIDGETON,NJ,8302,complete_number_list_shared_street_tail,26 SPRUCE STREET|BRIDGETON|NJ|8302,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02169_REVIEWED_02,CAQ_02169,DEV_NJA0000X063_SITE_0019,DEV_NJA0000X063,2,28 SPRUCE STREET,BRIDGETON,NJ,8302,complete_number_list_shared_street_tail,28 SPRUCE STREET|BRIDGETON|NJ|8302,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02170_REVIEWED_01,CAQ_02170,DEV_NJA0000X063_SITE_0021,DEV_NJA0000X063,1,30 ELLIS STREET,BRIDGETON,NJ,8302,complete_number_list_shared_street_tail,30 ELLIS STREET|BRIDGETON|NJ|8302,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02170_REVIEWED_02,CAQ_02170,DEV_NJA0000X063_SITE_0021,DEV_NJA0000X063,2,32 ELLIS STREET,BRIDGETON,NJ,8302,complete_number_list_shared_street_tail,32 ELLIS STREET|BRIDGETON|NJ|8302,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02171_REVIEWED_01,CAQ_02171,DEV_NJA0000X063_SITE_0022,DEV_NJA0000X063,1,34 ELLIS STREET,BRIDGETON,NJ,8302,complete_number_list_shared_street_tail,34 ELLIS STREET|BRIDGETON|NJ|8302,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02171_REVIEWED_02,CAQ_02171,DEV_NJA0000X063_SITE_0022,DEV_NJA0000X063,2,36 ELLIS STREET,BRIDGETON,NJ,8302,complete_number_list_shared_street_tail,36 ELLIS STREET|BRIDGETON|NJ|8302,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02172_REVIEWED_01,CAQ_02172,DEV_NJA0000X063_SITE_0024,DEV_NJA0000X063,1,5 N. SPRUCE STREET,BRIDGETON,NJ,8302,complete_number_list_shared_street_tail,5 N. SPRUCE STREET|BRIDGETON|NJ|8302,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02172_REVIEWED_02,CAQ_02172,DEV_NJA0000X063_SITE_0024,DEV_NJA0000X063,2,7 N. SPRUCE STREET,BRIDGETON,NJ,8302,complete_number_list_shared_street_tail,7 N. SPRUCE STREET|BRIDGETON|NJ|8302,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02173_REVIEWED_01,CAQ_02173,DEV_NJA0000X063_SITE_0025,DEV_NJA0000X063,1,54 SPRUCE STREET,BRIDGETON,NJ,8302,complete_number_list_shared_street_tail,54 SPRUCE STREET|BRIDGETON|NJ|8302,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02173_REVIEWED_02,CAQ_02173,DEV_NJA0000X063_SITE_0025,DEV_NJA0000X063,2,56 SPRUCE STREET,BRIDGETON,NJ,8302,complete_number_list_shared_street_tail,56 SPRUCE STREET|BRIDGETON|NJ|8302,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02174_REVIEWED_01,CAQ_02174,DEV_NJA0000X063_SITE_0026,DEV_NJA0000X063,1,58 SPRUCE STREET,BRIDGETON,NJ,8302,complete_number_list_shared_street_tail,58 SPRUCE STREET|BRIDGETON|NJ|8302,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02174_REVIEWED_02,CAQ_02174,DEV_NJA0000X063_SITE_0026,DEV_NJA0000X063,2,60 SPRUCE STREET,BRIDGETON,NJ,8302,complete_number_list_shared_street_tail,60 SPRUCE STREET|BRIDGETON|NJ|8302,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02175_REVIEWED_01,CAQ_02175,DEV_NJA0000X063_SITE_0027,DEV_NJA0000X063,1,62 SPRUCE STREET,BRIDGETON,NJ,8302,complete_number_list_shared_street_tail,62 SPRUCE STREET|BRIDGETON|NJ|8302,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02175_REVIEWED_02,CAQ_02175,DEV_NJA0000X063_SITE_0027,DEV_NJA0000X063,2,64 SPRUCE STREET,BRIDGETON,NJ,8302,complete_number_list_shared_street_tail,64 SPRUCE STREET|BRIDGETON|NJ|8302,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02176_REVIEWED_01,CAQ_02176,DEV_NJA0000X063_SITE_0028,DEV_NJA0000X063,1,66 SPRUCE STREET,BRIDGETON,NJ,8302,complete_number_list_shared_street_tail,66 SPRUCE STREET|BRIDGETON|NJ|8302,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02176_REVIEWED_02,CAQ_02176,DEV_NJA0000X063_SITE_0028,DEV_NJA0000X063,2,68 SPRUCE STREET,BRIDGETON,NJ,8302,complete_number_list_shared_street_tail,68 SPRUCE STREET|BRIDGETON|NJ|8302,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02177_REVIEWED_01,CAQ_02177,DEV_NJA0000X063_SITE_0029,DEV_NJA0000X063,1,69 S. AVENUE,BRIDGETON,NJ,8302,complete_number_list_shared_street_tail,69 S. AVENUE|BRIDGETON|NJ|8302,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02177_REVIEWED_02,CAQ_02177,DEV_NJA0000X063_SITE_0029,DEV_NJA0000X063,2,71 S. AVENUE,BRIDGETON,NJ,8302,complete_number_list_shared_street_tail,71 S. AVENUE|BRIDGETON|NJ|8302,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02178_REVIEWED_01,CAQ_02178,DEV_NJA0000X063_SITE_0030,DEV_NJA0000X063,1,75 S. AVENUE,BRIDGETON,NJ,8302,complete_number_list_shared_street_tail,75 S. AVENUE|BRIDGETON|NJ|8302,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02178_REVIEWED_02,CAQ_02178,DEV_NJA0000X063_SITE_0030,DEV_NJA0000X063,2,77 S. AVENUE,BRIDGETON,NJ,8302,complete_number_list_shared_street_tail,77 S. AVENUE|BRIDGETON|NJ|8302,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02179_REVIEWED_01,CAQ_02179,DEV_NJA0000X063_SITE_0031,DEV_NJA0000X063,1,79 S. GROVE STREET,BRIDGETON,NJ,8302,complete_number_list_shared_street_tail,79 S. GROVE STREET|BRIDGETON|NJ|8302,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02179_REVIEWED_02,CAQ_02179,DEV_NJA0000X063_SITE_0031,DEV_NJA0000X063,2,81 S. GROVE STREET,BRIDGETON,NJ,8302,complete_number_list_shared_street_tail,81 S. GROVE STREET|BRIDGETON|NJ|8302,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02180_REVIEWED_01,CAQ_02180,DEV_NJA0000X063_SITE_0034,DEV_NJA0000X063,1,87 S. GROVE STREET,BRIDGETON,NJ,8302,complete_number_list_shared_street_tail,87 S. GROVE STREET|BRIDGETON|NJ|8302,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02180_REVIEWED_02,CAQ_02180,DEV_NJA0000X063_SITE_0034,DEV_NJA0000X063,2,89 S. GROVE STREET,BRIDGETON,NJ,8302,complete_number_list_shared_street_tail,89 S. GROVE STREET|BRIDGETON|NJ|8302,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02183_REVIEWED_01,CAQ_02183,DEV_NJA0000X063_SITE_0037,DEV_NJA0000X063,1,95 TERRACE STREET,BRIDGETON,NJ,8302,complete_number_list_shared_street_tail,95 TERRACE STREET|BRIDGETON|NJ|8302,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02183_REVIEWED_02,CAQ_02183,DEV_NJA0000X063_SITE_0037,DEV_NJA0000X063,2,97 TERRACE STREET,BRIDGETON,NJ,8302,complete_number_list_shared_street_tail,97 TERRACE STREET|BRIDGETON|NJ|8302,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02194_REVIEWED_01,CAQ_02194,DEV_NJA20000090_SITE_0013,DEV_NJA20000090,1,45 GARFIELD AVE,PATERSON,NJ,11111,complete_number_list_shared_street_tail,45 GARFIELD AVE|PATERSON|NJ|11111,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02194_REVIEWED_02,CAQ_02194,DEV_NJA20000090_SITE_0013,DEV_NJA20000090,2,47 GARFIELD AVE,PATERSON,NJ,11111,complete_number_list_shared_street_tail,47 GARFIELD AVE|PATERSON|NJ|11111,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
CAQ_02204_REVIEWED_01,CAQ_02204,DEV_NJA20020030_SITE_0004,DEV_NJA20020030,1,13 CLEMENS BLVD,MOUNT HOLLY,NJ,8060,complete_number_list_shared_street_tail,13 CLEMENS BLVD|MOUNT HOLLY|NJ|8060,FALSE,FALSE,,retain_reviewed_address_component,two_independent_reads_confirm_exact_parser_component,2026-08-12,not_approved
