identity_question_id,development_id,development_name,first_pis_year,n_units_development,review_cluster_id,development_anchor_hud_id,adjudicated_development_id,adjudicated_development_anchor_hud_id,n_review_cluster_members,review_cluster_question_count,member_action,shared_geocoding_query_decision,source_rows_changed
XDA2_0307,DEV_NVA19950015,DAYTON VALLEY VILLAGE II,1995,22,XDA2C_0435,NVA19950015,DEV_NVA19950015,NVA19950015,1,1,retain_current_development,not_approved,FALSE
XDA2_0308,DEV_NVA19979003,DESERT PINES II,1997,36,XDA2C_0436,NVA19979003,DEV_NVA19979003,NVA19979003,1,1,retain_current_development,not_approved,FALSE
XDA2_0308,DEV_NVA19979004,DESERT PINES III,1997,60,XDA2C_0437,NVA19979004,DEV_NVA19979004,NVA19979004,1,1,retain_current_development,not_approved,FALSE
XDA2_0308,DEV_NVA19979005,DESERT PINES IV,1997,36,XDA2C_0438,NVA19979005,DEV_NVA19979005,NVA19979005,1,1,retain_current_development,not_approved,FALSE
XDA2_0309,DEV_NVA20020030,LAKE VISTA,2002,40,XDA2C_0439,NVA20020030,DEV_NVA20020030,NVA20020030,1,1,retain_current_development,not_approved,FALSE
XDA2_0309,DEV_NVA20029007,LAKE VISTA APARTMENTS II,2002,40,XDA2C_0440,NVA20029007,DEV_NVA20029007,NVA20029007,1,1,retain_current_development,not_approved,FALSE
XDA2_0310,DEV_NVA19990045,ST. VINCENT H.E.L.P. I,1999,66,XDA2C_0441,NVA19990045,DEV_NVA19990045,NVA19990045,1,1,retain_current_development,not_approved,FALSE
XDA2_0310,DEV_NVA19999012,ST. VINCENT H.E.L.P. I (B),1999,54,XDA2C_0442,NVA19999012,DEV_NVA19999012,NVA19999012,1,1,retain_current_development,not_approved,FALSE
XDA2_0311,DEV_NYC20222001,1769 JEROME AVENUE,2022,175,XDA2C_0443,NYC20222001,DEV_NYC20222001,NYC20222001,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0311,DEV_NYC20222038,JEROME AVENUE APARTMENTS,2022,175,XDA2C_0443,NYC20222038,DEV_NYC20222001,NYC20222001,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0312,DEV_NYC20090335,UNIVERSITY AVENUE CONSOLIDATION,2009,290,XDA2C_0444,NYC20090335,DEV_NYC20090335,NYC20090335,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0312,DEV_NYC20100827,"ARISTA UAC PROPERTIES, L.P.",2010,290,XDA2C_0444,NYC20100827,DEV_NYC20090335,NYC20090335,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0313,DEV_NYC20152008,BENSONHURST HOUSING FOR THE ELDERLY,2015,71,XDA2C_0445,NYC20152008,DEV_NYC20152008,NYC20152008,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0313,DEV_NYC20162014,BENSONHURST HOUSING L.P.,2016,71,XDA2C_0445,NYC20162014,DEV_NYC20152008,NYC20152008,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0314,DEV_NYC20221019,FRV PHASE 1 LIHTC LLC,2022,227,XDA2C_0446,NYC20221019,DEV_NYC20221019,NYC20221019,1,1,retain_current_development,not_approved,FALSE
XDA2_0314,DEV_NYC20221020,FRV PHASE 2 LIHTC LLC,2022,316,XDA2C_0447,NYC20221020,DEV_NYC20221020,NYC20221020,1,1,retain_current_development,not_approved,FALSE
XDA2_0315,DEV_NYB20190019,MEADOWS AT MIDDLE SETTLEMENT,2019,93,XDA2C_0448,NYB20190019,DEV_NYB20190019,NYB20190019,1,1,retain_current_development,not_approved,FALSE
XDA2_0315,DEV_NYB20210017,MEADOWS AT MIDDLE SETTLEMENT II,2021,102,XDA2C_0449,NYB20210017,DEV_NYB20210017,NYB20210017,1,1,retain_current_development,not_approved,FALSE
XDA2_0316,DEV_NYC20070814,MORRIS AVENUE CORNERSTONE,2007,209,XDA2C_0450,NYC20070814,DEV_NYC20070814,NYC20070814,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0316,DEV_NYC20079016,"MORRIS AVENUE CORNERSTONE ASSOCIATES, LP",2007,209,XDA2C_0450,NYC20079016,DEV_NYC20070814,NYC20070814,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0317,DEV_NYC20120858,ST ANN'S TERRACE,2012,161,XDA2C_0451,NYC20120858,DEV_NYC20120858,NYC20120858,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0317,DEV_NYC20124022,ST ANNS FG OWNER LLC,2012,161,XDA2C_0451,NYC20124022,DEV_NYC20120858,NYC20120858,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0318,DEV_NYB20200034,TROY & KRISTENSEN,2020,86,XDA2C_0452,NYB20200034,DEV_NYB20200034,NYB20200034,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0318,DEV_NYB20210024,TROY AND KRISTENSEN,2021,86,XDA2C_0452,NYB20210024,DEV_NYB20200034,NYB20200034,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0319,DEV_OHA20180010,CARVER PARK PHASE II,2018,74,XDA2C_0453,OHA20180010,DEV_OHA20180010,OHA20180010,1,1,retain_current_development,not_approved,FALSE
XDA2_0319,DEV_OHA20220004,CARVER PARK PHASE III,2022,143,XDA2C_0454,OHA20220004,DEV_OHA20220004,OHA20220004,1,1,retain_current_development,not_approved,FALSE
XDA2_0320,DEV_OHA20160005,CEDAR REDEVELOPMENT PHASE II,2016,50,XDA2C_0455,OHA20160005,DEV_OHA20160005,OHA20160005,1,1,retain_current_development,not_approved,FALSE
XDA2_0320,DEV_OHA20170002,CEDAR REDEVELOPMENT PHASE I,2017,61,XDA2C_0456,OHA20170002,DEV_OHA20170002,OHA20170002,1,1,retain_current_development,not_approved,FALSE
XDA2_0321,DEV_OHA20190029,RIVERSIDE PARK PHASE II,2019,203,XDA2C_0457,OHA20190029,DEV_OHA20190029,OHA20190029,1,1,retain_current_development,not_approved,FALSE
XDA2_0321,DEV_OHA20200038,RIVERSIDE PARK PHASE III,2020,204,XDA2C_0458,OHA20200038,DEV_OHA20200038,OHA20200038,1,1,retain_current_development,not_approved,FALSE
XDA2_0322,DEV_OKA20200008,LINDENWOODS TOWNHOMES PHASE I,2020,14,XDA2C_0459,OKA20200008,DEV_OKA20200008,OKA20200008,1,1,retain_current_development,not_approved,FALSE
XDA2_0322,DEV_OKA20210006,LINDENWOODS TOWNHOMES PHASE III,2021,13,XDA2C_0460,OKA20210006,DEV_OKA20210006,OKA20210006,1,1,retain_current_development,not_approved,FALSE
XDA2_0323,DEV_PAA20162003,BELMONT SPECIALTY HOUSING I,2016,40,XDA2C_0461,PAA20162003,DEV_PAA20162003,PAA20162003,1,1,retain_current_development,not_approved,FALSE
XDA2_0323,DEV_PAA20162004,BELMONT SPECIALTY HOUSING II,2016,40,XDA2C_0462,PAA20162004,DEV_PAA20162004,PAA20162004,1,1,retain_current_development,not_approved,FALSE
XDA2_0324,DEV_PAA20151005,KINDER PARK PHASE I,2015,48,XDA2C_0463,PAA20151005,DEV_PAA20151005,PAA20151005,1,1,retain_current_development,not_approved,FALSE
XDA2_0324,DEV_PAA20161012,KINDER PARK PHASE II,2016,50,XDA2C_0464,PAA20161012,DEV_PAA20161012,PAA20161012,1,1,retain_current_development,not_approved,FALSE
XDA2_0325,DEV_PAA20194011,NEWCOURTLAND @ HENRY AVE PH1A,2019,49,XDA2C_0465,PAA20194011,DEV_PAA20194011,PAA20194011,1,1,retain_current_development,not_approved,FALSE
XDA2_0325,DEV_PAA20203018,NEWCOURTLAND @ HENRY AVE PH1B,2020,36,XDA2C_0466,PAA20203018,DEV_PAA20203018,PAA20203018,1,1,retain_current_development,not_approved,FALSE
XDA2_0326,DEV_PAA19910495,OAK BOTTOM VILLAGE II,1991,56,XDA2C_0467,PAA19910495,DEV_PAA19910495,PAA19910495,1,1,retain_current_development,not_approved,FALSE
XDA2_0326,DEV_PAA20213066,OAK BOTTOM VILLAGE III,2021,,XDA2C_0468,PAA20213066,DEV_PAA20213066,PAA20213066,1,1,retain_current_development,not_approved,FALSE
XDA2_0327,DEV_RIA20171004,PROSPECT HEIGHTS I,2017,101,XDA2C_0469,RIA20171004,DEV_RIA20171004,RIA20171004,1,1,retain_current_development,not_approved,FALSE
XDA2_0327,DEV_RIA20191001,PROSPECT HEIGHTS II,2019,115,XDA2C_0470,RIA20191001,DEV_RIA20191001,RIA20191001,1,1,retain_current_development,not_approved,FALSE
XDA2_0327,DEV_RIA20200002,PROSPECT HEIGHTS III,2020,96,XDA2C_0471,RIA20200002,DEV_RIA20200002,RIA20200002,1,1,retain_current_development,not_approved,FALSE
XDA2_0328,DEV_SCA20000070,SWANSGATE APTS II,2000,24,XDA2C_0472,SCA20000070,DEV_SCA20000070,SCA20000070,1,1,retain_current_development,not_approved,FALSE
XDA2_0328,DEV_SCA20010095,SWANSGATE APTS III,2001,64,XDA2C_0473,SCA20010095,DEV_SCA20010095,SCA20010095,1,1,retain_current_development,not_approved,FALSE
XDA2_0329,DEV_TXA20089012,MANSIONS AT HASTINGS GREEN,2008,230,XDA2C_0474,TXA20089012,DEV_TXA20089012,TXA20089012,1,1,retain_current_development,not_approved,FALSE
XDA2_0329,DEV_TXA20089013,MANSIONS AT HASTINGS GREEN SENIOR,2008,252,XDA2C_0475,TXA20089013,DEV_TXA20089013,TXA20089013,1,1,retain_current_development,not_approved,FALSE
XDA2_0330,DEV_UTA20220002,"CASTO CANYON, LLC",2022,5,XDA2C_0476,UTA20220002,DEV_UTA20220002,UTA20220002,1,1,retain_current_development,not_approved,FALSE
XDA2_0330,DEV_UTA20220007,"MOUNTAIN SHADOWS III, LLC",2022,5,XDA2C_0477,UTA20220007,DEV_UTA20220007,UTA20220007,1,1,retain_current_development,not_approved,FALSE
XDA2_0331,DEV_UTA0000X004,HARRIS COMMUNITY VILLAGE PHASE ONE,,42,XDA2C_0478,UTA0000X004,DEV_UTA0000X004,UTA0000X004,1,1,retain_current_development,not_approved,FALSE
XDA2_0331,DEV_UTA0000X005,HARRIS COMMUNITY VILLAGE PHASE TWO,,24,XDA2C_0479,UTA0000X005,DEV_UTA0000X005,UTA0000X005,1,1,retain_current_development,not_approved,FALSE
XDA2_0332,DEV_UTA19970015,HURRICANE HILLS I,1997,50,XDA2C_0480,UTA19970015,DEV_UTA19970015,UTA19970015,1,1,retain_current_development,not_approved,FALSE
XDA2_0332,DEV_UTA19980040,HURRICANE HILLS II,1998,28,XDA2C_0481,UTA19980040,DEV_UTA19980040,UTA19980040,1,1,retain_current_development,not_approved,FALSE
XDA2_0333,DEV_UTA20142016,THE STATION AT PLEASANT VIEW II,2014,72,XDA2C_0482,UTA20142016,DEV_UTA20142016,UTA20142016,1,1,retain_current_development,not_approved,FALSE
XDA2_0333,DEV_UTA20184011,THE STATION AT PLEASANT VIEW III,2018,128,XDA2C_0483,UTA20184011,DEV_UTA20184011,UTA20184011,1,1,retain_current_development,not_approved,FALSE
XDA2_0334,DEV_UTA20010040,TOOELE GATEWAY I,2001,72,XDA2C_0484,UTA20010040,DEV_UTA20010040,UTA20010040,1,1,retain_current_development,not_approved,FALSE
XDA2_0334,DEV_UTA20030090,TOOELE GATEWAY II,2003,88,XDA2C_0485,UTA20030090,DEV_UTA20030090,UTA20030090,1,1,retain_current_development,not_approved,FALSE
XDA2_0335,DEV_UTA19870900,WILLOW CREEK APTS I,1987,24,XDA2C_0486,UTA19870900,DEV_UTA19870900,UTA19870900,1,1,retain_current_development,not_approved,FALSE
XDA2_0335,DEV_UTA19880900,WILLOW CREEK APTS II,1988,16,XDA2C_0487,UTA19880900,DEV_UTA19880900,UTA19880900,1,1,retain_current_development,not_approved,FALSE
XDA2_0335,DEV_UTA19890900,WILLOW CREEK APTS III,1989,22,XDA2C_0488,UTA19890900,DEV_UTA19890900,UTA19890900,1,1,retain_current_development,not_approved,FALSE
XDA2_0335,DEV_UTA19900900,WILLOW CREEK APTS. IV,1990,13,XDA2C_0489,UTA19900900,DEV_UTA19900900,UTA19900900,1,1,retain_current_development,not_approved,FALSE
XDA2_0335,DEV_UTA19910900,WILLOW CREEK APTS. V,1991,8,XDA2C_0490,UTA19910900,DEV_UTA19910900,UTA19910900,1,1,retain_current_development,not_approved,FALSE
XDA2_0336,DEV_VAA20191001,200 WEST I,2019,152,XDA2C_0491,VAA20191001,DEV_VAA20191001,VAA20191001,1,1,retain_current_development,not_approved,FALSE
XDA2_0336,DEV_VAA20191002,200 WEST II,2019,112,XDA2C_0492,VAA20191002,DEV_VAA20191002,VAA20191002,1,1,retain_current_development,not_approved,FALSE
XDA2_0337,DEV_VAA20201002,ALEXANDER AT 1090 I,2020,48,XDA2C_0493,VAA20201002,DEV_VAA20201002,VAA20201002,1,1,retain_current_development,not_approved,FALSE
XDA2_0337,DEV_VAA20201003,ALEXANDER AT 1090 II,2020,48,XDA2C_0494,VAA20201003,DEV_VAA20201003,VAA20201003,1,1,retain_current_development,not_approved,FALSE
XDA2_0338,DEV_VAA20191004,ARMSTRONG RENAISSANCE 1B,2019,45,XDA2C_0495,VAA20191004,DEV_VAA20191004,VAA20191004,1,1,retain_current_development,not_approved,FALSE
XDA2_0338,DEV_VAA20201005,ARMSTRONG RENAISSANCE 1A,2020,60,XDA2C_0496,VAA20201005,DEV_VAA20201005,VAA20201005,1,1,retain_current_development,not_approved,FALSE
XDA2_0338,DEV_VAA20201006,ARMSTRONG RENAISSANCE 2A,2020,70,XDA2C_0497,VAA20201006,DEV_VAA20201006,VAA20201006,1,1,retain_current_development,not_approved,FALSE
XDA2_0338,DEV_VAA20212001,ARMSTRONG RENAISSANCE 2B,2021,45,XDA2C_0498,VAA20212001,DEV_VAA20212001,VAA20212001,1,1,retain_current_development,not_approved,FALSE
XDA2_0339,DEV_VAA20201007,ASHBURN CHASE I,2020,48,XDA2C_0499,VAA20201007,DEV_VAA20201007,VAA20201007,1,1,retain_current_development,not_approved,FALSE
XDA2_0339,DEV_VAA20201008,ASHBURN CHASE II,2020,48,XDA2C_0500,VAA20201008,DEV_VAA20201008,VAA20201008,1,1,retain_current_development,not_approved,FALSE
XDA2_0340,DEV_VAA20190004,BIRCHWOOD AT BRAMBLETON I,2019,56,XDA2C_0501,VAA20190004,DEV_VAA20190004,VAA20190004,1,1,retain_current_development,not_approved,FALSE
XDA2_0340,DEV_VAA20190005,BIRCHWOOD AT BRAMBLETON II,2019,27,XDA2C_0502,VAA20190005,DEV_VAA20190005,VAA20190005,1,1,retain_current_development,not_approved,FALSE
XDA2_0341,DEV_VAA20170008,CAMPOSTELLA AT CLAIRMONT I,2017,84,XDA2C_0503,VAA20170008,DEV_VAA20170008,VAA20170008,1,1,retain_current_development,not_approved,FALSE
XDA2_0341,DEV_VAA20170009,CAMPOSTELLA AT CLAIRMONT II,2017,68,XDA2C_0504,VAA20170009,DEV_VAA20170009,VAA20170009,1,1,retain_current_development,not_approved,FALSE
XDA2_0342,DEV_VAA19890035,CEDAR CREEK II,1989,42,XDA2C_0505,VAA19890035,DEV_VAA19890035,VAA19890035,1,1,retain_current_development,not_approved,FALSE
XDA2_0342,DEV_VAA20171002,CEDAR CREEK I,2017,46,XDA2C_0506,VAA20171002,DEV_VAA20171002,VAA20171002,1,1,retain_current_development,not_approved,FALSE
XDA2_0343,DEV_VAA20172003,DALE HOMES - PHASE I,2017,146,XDA2C_0507,VAA20172003,DEV_VAA20172003,VAA20172003,1,1,retain_current_development,not_approved,FALSE
XDA2_0343,DEV_VAA20181007,DALE HOMES PHASE II,2018,150,XDA2C_0508,VAA20181007,DEV_VAA20181007,VAA20181007,1,1,retain_current_development,not_approved,FALSE
XDA2_0344,DEV_VAA19960045,DULLES CENTER I,1996,,XDA2C_0509,VAA19960045,DEV_VAA19960045,VAA19960045,1,1,retain_current_development,not_approved,FALSE
XDA2_0344,DEV_VAA20231007,DULLES CENTER II,2023,128,XDA2C_0510,VAA20231007,DEV_VAA20231007,VAA20231007,1,1,retain_current_development,not_approved,FALSE
XDA2_0345,DEV_VAA19960065,FOREST GLEN AT SULLY STATION I,1996,,XDA2C_0511,VAA19960065,DEV_VAA19960065,VAA19960065,1,1,retain_current_development,not_approved,FALSE
XDA2_0345,DEV_VAA19980085,FOREST GLEN AT SULLY STATION II,1998,,XDA2C_0512,VAA19980085,DEV_VAA19980085,VAA19980085,1,1,retain_current_development,not_approved,FALSE
XDA2_0346,DEV_VAA20231010,MARKET HEIGHTS I,2023,80,XDA2C_0513,VAA20231010,DEV_VAA20231010,VAA20231010,1,1,retain_current_development,not_approved,FALSE
XDA2_0346,DEV_VAA20231011,MARKET HEIGHTS II,2023,84,XDA2C_0514,VAA20231011,DEV_VAA20231011,VAA20231011,1,1,retain_current_development,not_approved,FALSE
XDA2_0347,DEV_VAA20040644,MARKET SQUARE I,2004,63,XDA2C_0515,VAA20040644,DEV_VAA20040644,VAA20040644,1,1,retain_current_development,not_approved,FALSE
XDA2_0347,DEV_VAA20191017,MARKET SQUARE V,2019,105,XDA2C_0516,VAA20191017,DEV_VAA20191017,VAA20191017,1,1,retain_current_development,not_approved,FALSE
XDA2_0348,DEV_VAA20201018,MOUNTAIN LAUREL MANOR II,2020,48,XDA2C_0517,VAA20201018,DEV_VAA20201018,VAA20201018,1,1,retain_current_development,not_approved,FALSE
XDA2_0348,DEV_VAA20231013,MOUNTAIN LAUREL MANOR III,2023,48,XDA2C_0518,VAA20231013,DEV_VAA20231013,VAA20231013,1,1,retain_current_development,not_approved,FALSE
XDA2_0349,DEV_VAA20181017,ORCHARD RIDGE AT JACKSON VILLAGE,2018,169,XDA2C_0519,VAA20181017,DEV_VAA20181017,VAA20181017,1,1,retain_current_development,not_approved,FALSE
XDA2_0349,DEV_VAA20191021,ORCHARD RIDGE AT JACKSON VILLAGE II,2019,76,XDA2C_0520,VAA20191021,DEV_VAA20191021,VAA20191021,1,1,retain_current_development,not_approved,FALSE
XDA2_0350,DEV_VAA20201025,RENAISSANCE I,2020,96,XDA2C_0521,VAA20201025,DEV_VAA20201025,VAA20201025,1,1,retain_current_development,not_approved,FALSE
XDA2_0350,DEV_VAA20201026,RENAISSANCE II,2020,96,XDA2C_0522,VAA20201026,DEV_VAA20201026,VAA20201026,1,1,retain_current_development,not_approved,FALSE
XDA2_0351,DEV_VAA20201029,RIVERBEND II,2020,60,XDA2C_0523,VAA20201029,DEV_VAA20201029,VAA20201029,1,1,retain_current_development,not_approved,FALSE
XDA2_0351,DEV_VAA20220025,RIVERBEND III,2022,28,XDA2C_0524,VAA20220025,DEV_VAA20220025,VAA20220025,1,1,retain_current_development,not_approved,FALSE
XDA2_0352,DEV_VAA20221021,RIVERSIDE STATION I,2022,120,XDA2C_0525,VAA20221021,DEV_VAA20221021,VAA20221021,1,1,retain_current_development,not_approved,FALSE
XDA2_0352,DEV_VAA20230002,RIVERSIDE STATION II,2023,116,XDA2C_0526,VAA20230002,DEV_VAA20230002,VAA20230002,1,1,retain_current_development,not_approved,FALSE
XDA2_0353,DEV_VAA19890120,ROYAL HILLS II,1989,42,XDA2C_0527,VAA19890120,DEV_VAA19890120,VAA19890120,1,1,retain_current_development,not_approved,FALSE
XDA2_0353,DEV_VAA20170031,ROYAL HILLS I,2017,46,XDA2C_0528,VAA20170031,DEV_VAA20170031,VAA20170031,1,1,retain_current_development,not_approved,FALSE
XDA2_0354,DEV_WAA20161001,15 WEST APARTMENTS,2016,120,XDA2C_0529,WAA20161001,DEV_WAA20161001,WAA20161001,1,1,retain_current_development,not_approved,FALSE
XDA2_0354,DEV_WAA20170002,13 WEST APARTMENTS,2017,92,XDA2C_0530,WAA20170002,DEV_WAA20170002,WAA20170002,1,1,retain_current_development,not_approved,FALSE
XDA2_0355,DEV_WAA20220005,CAPELLA AT ESTERRA PARK 4%,2022,212,XDA2C_0531,WAA20220005,DEV_WAA20220005,WAA20220005,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0355,DEV_WAA20220006,CAPELLA AT ESTERRA PARK 9%,2022,49,XDA2C_0531,WAA20220006,DEV_WAA20220005,WAA20220005,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0356,DEV_WAA19960040,GOLDEN TIDES II,1996,45,XDA2C_0532,WAA19960040,DEV_WAA19960040,WAA19960040,1,1,retain_current_development,not_approved,FALSE
XDA2_0356,DEV_WAA20009087,GOLDEN TIDES III,2000,18,XDA2C_0533,WAA20009087,DEV_WAA20009087,WAA20009087,1,1,retain_current_development,not_approved,FALSE
XDA2_0357,DEV_WAA20060501,GREENBRIDGE HOPE VI-SEOLA CROSSING ONE,2006,82,XDA2C_0534,WAA20060501,DEV_WAA20060501,WAA20060501,1,1,retain_current_development,not_approved,FALSE
XDA2_0357,DEV_WAA20070345,GREENBRIDGE HOPE VI-SEOLA CROSSING TWO,2007,105,XDA2C_0535,WAA20070345,DEV_WAA20070345,WAA20070345,1,1,retain_current_development,not_approved,FALSE
XDA2_0358,DEV_WAA20060245,HIGH POINT PHASE I,2006,344,XDA2C_0536,WAA20060245,DEV_WAA20060245,WAA20060245,1,1,retain_current_development,not_approved,FALSE
XDA2_0358,DEV_WAA20090085,HIGH POINT PHASE II,2009,256,XDA2C_0537,WAA20090085,DEV_WAA20090085,WAA20090085,1,1,retain_current_development,not_approved,FALSE
XDA2_0359,DEV_WAA20040075,HILLSIDE TERRACE PHASE II,2004,46,XDA2C_0538,WAA20040075,DEV_WAA20040075,WAA20040075,1,1,retain_current_development,not_approved,FALSE
XDA2_0359,DEV_WAA20049109,HILLSIDE TERRACE PHASE I,2004,21,XDA2C_0539,WAA20049109,DEV_WAA20049109,WAA20049109,1,1,retain_current_development,not_approved,FALSE
XDA2_0360,DEV_WAA20110804,LAKE CITY VILLAGE HOPE REDEVELOPMENT PHASE VI,2011,85,XDA2C_0540,WAA20110804,DEV_WAA20110804,WAA20110804,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0360,DEV_WAA20128014,LAKE CITY VILLAGE HOPE VI REDEVELOPMENT,2012,86,XDA2C_0540,WAA20128014,DEV_WAA20110804,WAA20110804,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0361,DEV_WAA20190014,MERCY MAGNUSSON PLACE NORTH,2019,40,XDA2C_0541,WAA20190014,DEV_WAA20190014,WAA20190014,1,1,retain_current_development,not_approved,FALSE
XDA2_0361,DEV_WAA20190015,MERCY MAGNUSSON PLACE SOUTH,2019,108,XDA2C_0542,WAA20190015,DEV_WAA20190015,WAA20190015,1,1,retain_current_development,not_approved,FALSE
XDA2_0362,DEV_WAA20170045,MERCY OTHELLO PLAZA EAST,2017,68,XDA2C_0543,WAA20170045,DEV_WAA20170045,WAA20170045,1,1,retain_current_development,not_approved,FALSE
XDA2_0362,DEV_WAA20170046,MERCY OTHELLO PLAZA WEST,2017,40,XDA2C_0544,WAA20170046,DEV_WAA20170046,WAA20170046,1,1,retain_current_development,not_approved,FALSE
XDA2_0363,DEV_WAA20060120,NOOKSACK HOMES I,2006,24,XDA2C_0545,WAA20060120,DEV_WAA20060120,WAA20060120,1,1,retain_current_development,not_approved,FALSE
XDA2_0363,DEV_WAA20079035,NOOKSACK HOMES IV,2007,15,XDA2C_0546,WAA20079035,DEV_WAA20079035,WAA20079035,1,1,retain_current_development,not_approved,FALSE
XDA2_0364,DEV_WAA19969050,PARKVIEW APARTMENTS,1996,110,XDA2C_0547,WAA19969050,DEV_WAA19969050,WAA19969050,1,1,retain_current_development,not_approved,FALSE
XDA2_0364,DEV_WAA20050115,PARK VIEW APARTMENTS,2005,26,XDA2C_0548,WAA20050115,DEV_WAA20050115,WAA20050115,1,1,retain_current_development,not_approved,FALSE
XDA2_0364,DEV_WAA20099025,PARKVIEW APARTMENTS,2009,63,XDA2C_0549,WAA20099025,DEV_WAA20099025,WAA20099025,1,1,retain_current_development,not_approved,FALSE
XDA2_0365,DEV_WAA19880155,RIVER VIEW,1988,16,XDA2C_0550,WAA19880155,DEV_WAA19880155,WAA19880155,1,1,retain_current_development,not_approved,FALSE
XDA2_0365,DEV_WAA19880160,RIVERVIEW,1988,17,XDA2C_0551,WAA19880160,DEV_WAA19880160,WAA19880160,1,1,retain_current_development,not_approved,FALSE
XDA2_0366,DEV_WAA20200020,RIVER VIEW APARTMENTS,2020,56,XDA2C_0552,WAA20200020,DEV_WAA20200020,WAA20200020,1,1,retain_current_development,not_approved,FALSE
XDA2_0366,DEV_WAA20210024,RIVERVIEW APARTMENTS,2021,200,XDA2C_0553,WAA20210024,DEV_WAA20210024,WAA20210024,1,1,retain_current_development,not_approved,FALSE
XDA2_0367,DEV_WAA20110812,ROSE STREET APTS,2011,71,XDA2C_0554,WAA20110812,DEV_WAA20110812,WAA20110812,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0367,DEV_WAA20115025,ROSE STREET APARTMENTS,2011,71,XDA2C_0554,WAA20115025,DEV_WAA20110812,WAA20110812,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0368,DEV_WAA20060205,SALISHAN THREE,2006,90,XDA2C_0555,WAA20060205,DEV_WAA20060205,WAA20060205,1,1,retain_current_development,not_approved,FALSE
XDA2_0368,DEV_WAA20080170,SALISHAN FOUR,2008,90,XDA2C_0556,WAA20080170,DEV_WAA20080170,WAA20080170,1,1,retain_current_development,not_approved,FALSE
XDA2_0368,DEV_WAA20090005,SALISHAN FIVE,2009,90,XDA2C_0557,WAA20090005,DEV_WAA20090005,WAA20090005,1,1,retain_current_development,not_approved,FALSE
XDA2_0368,DEV_WAA20090125,SALISHAN SIX,2009,90,XDA2C_0558,WAA20090125,DEV_WAA20090125,WAA20090125,1,1,retain_current_development,not_approved,FALSE
XDA2_0369,DEV_WAA20040195,SPOKANE TRIBAL HOMES I,2004,25,XDA2C_0559,WAA20040195,DEV_WAA20040195,WAA20040195,1,1,retain_current_development,not_approved,FALSE
XDA2_0369,DEV_WAA20135030,SPOKANE TRIBAL HOMES II,2013,40,XDA2C_0560,WAA20135030,DEV_WAA20135030,WAA20135030,1,1,retain_current_development,not_approved,FALSE
XDA2_0370,DEV_WAA19979021,SUNSET COURT APARTMENTS,1997,36,XDA2C_0561,WAA19979021,DEV_WAA19979021,WAA19979021,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0370,DEV_WAA19979056,WASHINGTON GROCERY BUILDING,1997,36,XDA2C_0561,WAA19979056,DEV_WAA19979021,WAA19979021,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0371,DEV_WAA20088039,TULALIP HOMES I,2008,25,XDA2C_0562,WAA20088039,DEV_WAA20088039,WAA20088039,1,1,retain_current_development,not_approved,FALSE
XDA2_0371,DEV_WAA20090145,TULALIP HOMES II,2009,25,XDA2C_0563,WAA20090145,DEV_WAA20090145,WAA20090145,1,1,retain_current_development,not_approved,FALSE
XDA2_0371,DEV_WAA20100817,TULALIP HOMES III,2010,66,XDA2C_0564,WAA20100817,DEV_WAA20100817,WAA20100817,1,1,retain_current_development,not_approved,FALSE
XDA2_0372,DEV_WAA20100805,WANITY PARK APARTMENTS - PHASE II,2010,25,XDA2C_0565,WAA20100805,DEV_WAA20100805,WAA20100805,1,1,retain_current_development,not_approved,FALSE
XDA2_0372,DEV_WAA20110820,WANITY PARK APARTMENTS - PHASE I,2011,30,XDA2C_0566,WAA20110820,DEV_WAA20110820,WAA20110820,1,1,retain_current_development,not_approved,FALSE
