development_id,wheda_project_id,proposed_total_units,proposed_low_income_units,review_action,official_wheda_reviewer,official_wheda_reviewed_on,official_wheda_record_confirmation,internal_identity_reviewer,internal_identity_reviewed_on,internal_identity_address_confirmation,source_url,source_file,source_sha256,review_reason,reviewed_on
DEV_WIA20171021,52859,90,44,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_has_exact_site_address,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20171022,53023,74,37,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_identity_previously_adjudicated_site_address_differs,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20172007,52293,72,72,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_identity_previously_adjudicated_site_address_differs,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20172020,53025,128,128,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_identity_previously_adjudicated_site_address_differs,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20172022,52075,40,40,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_identity_previously_adjudicated_site_address_differs,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20172023,52941,48,41,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_identity_previously_adjudicated_site_address_differs,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20180004,52930,48,44,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_has_exact_site_address,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20180005,52960,60,60,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_has_exact_site_address,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20181001,52922,64,54,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_has_exact_site_address,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20181006,53022,31,9,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_has_exact_site_address,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20181008,52950,44,37,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_has_exact_site_address,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20181014,53014,96,96,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_identity_previously_adjudicated_site_address_differs,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20181019,52135,32,32,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_identity_previously_adjudicated_site_address_differs,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20181021,52230,48,48,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_identity_previously_adjudicated_site_address_differs,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20181022,53011,36,30,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_identity_previously_adjudicated_site_address_differs,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20181024,51359,240,205,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_has_exact_site_address,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20181025,52919,56,56,propose_direct_wheda_low_income_value,wheda_snapshot_read,2026-08-12,unique_name_year_total_match,internal_development_site_read,2026-08-12,matched_development_has_exact_site_address,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,direct_value_proposed_not_applied,2026-08-12
DEV_WIA20190003,,,,retain_hud_pending_scope_or_match_review,wheda_snapshot_read,2026-08-12,wheda_snapshot_searched_no_safe_scope_match,internal_development_site_read,2026-08-12,internal_development_and_site_evidence_inspected_no_safe_scope_match,https://www.wheda.com/developers-and-property-managers/tax-credits/multifamily-data-library/monitored-htc-projects,wheda_monitored_htc_projects.html,ba00414cf334e76c060d65ca8bcbda9ef6b2f50b260b3bdfca58af9bff2da25c,no_unique_name_year_total_positive_low_income_match,2026-08-12
